date,close,volume,yield,adjclose
2016/09/29,71.9,691.781,0,95
2016/09/26,71,265.908,0,94.1
2016/09/23,71.9,302.471,0,95
2016/09/22,71.4,352.531,0,94.5
2016/09/21,71.25,864.927,0,94.35
2016/09/20,70.9,197.879,0,94
2016/09/19,71,695.261,0,94.1
2016/09/14,68.45,386.565,0,91.55
2016/09/13,68.85,490.2,0,91.95
2016/09/12,68.85,498.384,0,91.95
2016/09/10,69.4,612.259,0,92.5
2016/09/09,70.4,368.985,0,93.5
2016/09/08,71.6,334.566,0,94.7
2016/09/07,71.85,693.085,0,94.95
2016/09/06,70.85,518.714,0,93.95
2016/09/05,70.3,597.722,0,93.4
2016/09/02,69.15,180.789,0,92.25
2016/09/01,69.05,411.12,0,92.15
2016/08/31,69.4,362.947,0,92.5
2016/08/30,70,265.331,0,93.1
2016/08/29,70.05,247.993,0,93.15
2016/08/26,70.1,209.743,0,93.2
2016/08/25,70,560.918,0,93.1
2016/08/24,69.2,351.621,0,92.3
2016/08/23,69.4,491.064,0,92.5
2016/08/22,68.7,486.607,0,91.8
2016/08/19,69.2,577.769,0,92.3
2016/08/18,69.9,229.222,0,93
2016/08/17,70.05,624.761,0,93.15
2016/08/16,69.95,310.743,0,93.05
2016/08/15,70.35,337.198,0,93.45
2016/08/12,70.2,369.628,0,93.3
2016/08/11,69.95,764.847,0,93.05
2016/08/10,70.6,457.604,0,93.7
2016/08/09,70.4,812.755,0,93.5
2016/08/08,70.05,553.044,0,93.15
2016/08/05,69.6,864.172,0,92.7
2016/08/04,68.9,733.254,0,92
2016/08/03,68.75,946.585,0,91.85
2016/08/02,69.3,492.813,0,92.4
2016/08/01,69.3,720.964,0,92.4
2016/07/29,68.55,1335.21,0,91.65
2016/07/28,69.05,790.887,0,92.15
2016/07/27,69.7,775.556,0,91.95
2016/07/26,69.4,913.81,0,91.65
2016/07/25,69,804.812,0,91.25
2016/07/22,69.3,226.629,0,91.55
2016/07/21,69.55,695.901,0,91.8
2016/07/20,69.2,1708.77,0,91.45
2016/07/19,69.25,1179.01,0,91.5
2016/07/18,69.15,2537.89,0,91.4
2016/07/15,68.5,1061.29,0,90.75
2016/07/14,67.7,684.177,0,89.95
2016/07/13,67.65,636.855,0,89.9
2016/07/12,67.6,1038.39,0,89.85
2016/07/11,67,1487.83,0,89.25
2016/07/07,65.7,431.861,0,87.95
2016/07/06,64.9,566.691,0,87.15
2016/07/05,66.1,396.553,0,88.35
2016/07/04,66.3,663.821,0,88.55
2016/07/01,66.25,2029,0,88.5
2016/06/30,65.45,1653.4,0,87.7
2016/06/29,64.7,588.313,0,86.95
2016/06/28,64,340.303,0,86.25
2016/06/27,63.75,313.187,0,86
2016/06/24,63.1,2008.28,0,85.35
2016/06/23,64.8,2084.12,0,87.05
2016/06/22,64.95,684.224,0,87.2
2016/06/21,64.75,1172.74,0,87
2016/06/20,64.5,664.918,0,86.75
2016/06/17,64.05,372.933,0,86.3
2016/06/16,63.35,571.056,0,85.6
2016/06/15,64.25,1450.76,0,86.5
2016/06/14,64.15,410.427,0,86.4
2016/06/13,63.75,609.294,0,86
2016/06/08,65.25,1703.25,0,87.5
2016/06/07,64.9,1994.63,0,87.15
2016/06/06,64.05,833.739,0,86.3
2016/06/04,63.95,204.558,0,86.2
2016/06/03,63.85,752.786,0,86.1
2016/06/02,63.7,875.257,0,85.95
2016/06/01,63.7,1589.75,0,85.95
2016/05/31,63.15,547.637,0,85.4
2016/05/30,63.15,1692.32,0,85.4
2016/05/27,62.6,1608.3,0,84.85
2016/05/26,62.15,1616.09,0,84.4
2016/05/25,62,1604.44,0,84.25
2016/05/24,61.35,395.104,0,83.6
2016/05/23,62,1324.83,0,84.25
2016/05/20,60,487.898,0,82.25
2016/05/19,59.65,479.673,0,81.9
2016/05/18,59.95,512.036,0,82.2
2016/05/17,60.05,736.148,0,82.3
2016/05/16,59.6,395.168,0,81.85
2016/05/13,59.15,1756.48,0,81.4
2016/05/12,59.8,801.007,0,82.05
2016/05/11,59.85,1140.11,0,82.1
2016/05/10,60,786.853,0,82.25
2016/05/09,59.7,865.315,0,81.95
2016/05/06,59.7,1312.34,0,81.95
2016/05/05,60.2,873.838,0,82.45
2016/05/04,60.1,873.689,0,82.35
2016/05/03,60.75,591.944,0,83
2016/04/29,61.6,447.869,0,83.85
2016/04/28,62.4,645.804,0,84.65
2016/04/27,63.4,156.496,0,85.65
2016/04/26,63.5,311.242,0,85.75
2016/04/25,63.25,181.072,0,85.5
2016/04/22,63.2,169.44,0,85.45
2016/04/21,62.95,194.853,0,85.2
2016/04/20,62.65,565.821,0,84.9
2016/04/19,63.6,374.246,0,85.85
2016/04/18,63.85,137.218,0,86.1
2016/04/15,64.25,749.214,0,86.5
2016/04/14,64.25,522.525,0,86.5
2016/04/13,64.05,757.327,0,86.3
2016/04/12,62.95,173.786,0,85.2
2016/04/11,63,335.885,0,85.25
2016/04/08,62.75,421.875,0,85
2016/04/07,62.15,1253,0,84.4
2016/04/06,62.4,560.163,0,84.65
2016/04/01,63.9,297.565,0,86.15
2016/03/31,64.65,1040.19,0,86.9
2016/03/30,64.7,1881.58,0,86.95
2016/03/29,63.65,685.826,0,85.9
2016/03/28,64.1,471.125,0,86.35
2016/03/25,64.05,244.659,0,86.3
2016/03/24,64.35,547.518,0,86.6
2016/03/23,64.35,773.807,0,86.6
2016/03/22,64.4,524.896,0,86.65
2016/03/21,64.6,391.101,0,86.85
2016/03/18,64.7,2012.04,0,86.95
2016/03/17,64.3,1293.32,0,86.55
2016/03/16,63.6,2306.69,0,85.85
2016/03/15,63.05,1202.92,0,85.3
2016/03/14,64,1656.76,0,86.25
2016/03/11,63.55,1438.88,0,85.8
2016/03/10,63.25,1350.25,0,85.5
2016/03/09,63.1,509.284,0,85.35
2016/03/08,63.05,856.574,0,85.3
2016/03/07,63.1,1360.69,0,85.35
2016/03/04,63.1,1516.91,0,85.35
2016/03/03,62.95,2049.95,0,85.2
2016/03/02,62.35,1429.35,0,84.6
2016/03/01,61.85,1063.54,0,84.1
2016/02/26,61.25,888.888,0,83.5
2016/02/25,61.1,1033.96,0,83.35
2016/02/24,60.3,471.747,0,82.55
2016/02/23,60.85,299.143,0,83.1
2016/02/22,60.8,710.868,0,83.05
2016/02/19,60.85,690.604,0,83.1
2016/02/18,60.9,1034.52,0,83.15
2016/02/17,59.95,750.453,0,82.2
2016/02/16,60.25,1067.79,0,82.5
2016/02/15,59,424.602,0,81.25
2016/02/03,58.95,412.038,0,81.2
2016/02/02,59.35,272.135,0,81.6
2016/02/01,59.55,473.079,0,81.8
2016/01/30,59.55,785.684,0,81.8
2016/01/29,59,1180.2,0,81.25
2016/01/28,57.55,588.123,0,79.8
2016/01/27,57.25,520.457,0,79.5
2016/01/26,57,431.533,0,79.25
2016/01/25,57.55,734.245,0,79.8
2016/01/22,56.55,784.844,0,78.8
2016/01/21,55.8,585.123,0,78.05
2016/01/20,55.9,1270.7,0,78.15
2016/01/19,57.25,462.104,0,79.5
2016/01/18,57.1,736.737,0,79.35
2016/01/15,56.7,1181.84,0,78.95
2016/01/14,56.7,871.256,0,78.95
2016/01/13,57.15,677.683,0,79.4
2016/01/12,56.5,998.368,0,78.75
2016/01/11,56.55,1375.35,0,78.8
2016/01/08,57.45,1459.15,0,79.7
2016/01/07,57.35,2289.8,0,79.6
2016/01/06,58.45,1688.04,0,80.7
2016/01/05,59.05,1291.79,0,81.3
2016/01/04,59.55,1009.18,0,81.8
2015/12/31,60.75,236.578,0,83
2015/12/30,60.55,440.947,0,82.8
2015/12/29,61,241.951,0,83.25
2015/12/28,61.45,212.316,0,83.7
2015/12/25,61.6,402.014,0,83.85
2015/12/24,61.2,519.184,0,83.45
2015/12/23,60.9,443.538,0,83.15
2015/12/22,60.8,311.5,0,83.05
2015/12/21,60.65,261.776,0,82.9
2015/12/18,60.75,297.43,0,83
2015/12/17,61.05,462.461,0,83.3
2015/12/16,60.35,392.519,0,82.6
2015/12/15,59.45,405.048,0,81.7
2015/12/14,59.4,565.571,0,81.65
2015/12/11,59.85,831.653,0,82.1
2015/12/10,60.55,999.798,0,82.8
2015/12/09,60.75,979.993,0,83
2015/12/08,61.5,566.137,0,83.75
2015/12/07,62.5,928.256,0,84.75
2015/12/04,61.75,928.987,0,84
2015/12/03,62.4,377.724,0,84.65
2015/12/02,62.3,397.284,0,84.55
2015/12/01,62.4,520.636,0,84.65
2015/11/30,61.2,1412.48,0,83.45
2015/11/27,61.95,390.859,0,84.2
2015/11/26,62.8,542.094,0,85.05
2015/11/25,61.95,368.131,0,84.2
2015/11/24,61.95,410.058,0,84.2
2015/11/23,62.6,216.063,0,84.85
2015/11/20,62.3,337.472,0,84.55
2015/11/19,62.3,627.088,0,84.55
2015/11/18,61.4,923.58,0,83.65
2015/11/17,62.35,544.635,0,84.6
2015/11/16,61.15,819.613,0,83.4
2015/11/13,61.6,1262.03,0,83.85
2015/11/12,62.25,883.317,0,84.5
2015/11/11,62.15,1015.42,0,84.4
2015/11/10,62.9,557.862,0,85.15
2015/11/09,63.65,353.672,0,85.9
2015/11/06,64.1,764.182,0,86.35
2015/11/05,65.4,385.93,0,87.65
2015/11/04,65.55,1080.39,0,87.8
2015/11/03,64.3,596.847,0,86.55
2015/11/02,63.3,304.671,0,85.55
2015/10/30,63.2,378.136,0,85.45
2015/10/29,63.3,533.508,0,85.55
2015/10/28,63.75,323.952,0,86
2015/10/27,64.2,367.024,0,86.45
2015/10/26,64.55,780.928,0,86.8
2015/10/23,65.9,1367.59,0,86.15
2015/10/22,65.5,527.859,0,85.75
2015/10/21,65.5,755.188,0,85.75
2015/10/20,65.95,298.526,0,86.2
2015/10/19,65.95,488.57,0,86.2
2015/10/16,65.75,538.695,0,86
2015/10/15,66,948.629,0,86.25
2015/10/14,65.05,464.718,0,85.3
2015/10/13,65.3,489.761,0,85.55
2015/10/12,65.55,1144.86,0,85.8
2015/10/08,64.7,803.154,0,84.95
2015/10/07,64.85,557.001,0,85.1
2015/10/06,63.9,533.161,0,84.15
2015/10/05,63.4,342.144,0,83.65
2015/10/02,63.25,479.582,0,83.5
2015/10/01,63.6,756.665,0,83.85
2015/09/30,62.4,533.541,0,82.65
2015/09/25,62.25,370.529,0,82.5
2015/09/24,62,458.475,0,82.25
2015/09/23,62.35,627.965,0,82.6
2015/09/22,63.8,275.987,0,84.05
2015/09/21,63.45,633.936,0,83.7
2015/09/18,64.85,227.185,0,85.1
2015/09/17,65,838.052,0,85.25
2015/09/16,63.9,473.56,0,84.15
2015/09/15,63.15,365.313,0,83.4
2015/09/14,63.65,279.21,0,83.9
2015/09/11,63.5,505.297,0,83.75
2015/09/10,63.45,646.045,0,83.7
2015/09/09,64.15,1525.86,0,84.4
2015/09/08,61.45,592.12,0,81.7
2015/09/07,61.25,624.485,0,81.5
2015/09/04,61.35,978.164,0,81.6
2015/09/03,62.15,468.272,0,82.4
2015/09/02,62.1,1118.39,0,82.35
2015/09/01,61.75,766.117,0,82
2015/08/31,62.3,1171.28,0,82.55
2015/08/28,61.8,1150.1,0,82.05
2015/08/27,60.15,1106.78,0,80.4
2015/08/26,60.35,1020.27,0,80.6
2015/08/25,60,2578.41,0,80.25
2015/08/24,57.5,3512.54,0,77.75
2015/08/21,59.8,1689.33,0,80.05
2015/08/20,61.4,1185.81,0,81.65
2015/08/19,61.6,1088.32,0,81.85
2015/08/18,62.55,617.281,0,82.8
2015/08/17,62.9,871.312,0,83.15
2015/08/14,63.3,532.407,0,83.55
2015/08/13,63.55,1025.51,0,83.8
2015/08/12,63.45,1541.06,0,83.7
2015/08/11,64.55,1131.04,0,84.8
2015/08/10,64.55,649.653,0,84.8
2015/08/07,64.7,446.241,0,84.95
2015/08/06,65,1535.88,0,85.25
2015/08/05,65.7,648.399,0,85.95
2015/08/04,65.3,803.218,0,85.55
2015/08/03,65.25,1027.2,0,85.5
2015/07/31,66.15,737.988,0,86.4
2015/07/30,66.5,494.964,0,86.75
2015/07/29,65.4,1209.6,0,85.65
2015/07/28,65.85,1154.89,0,86.1
2015/07/27,65.8,1876.58,0,86.05
2015/07/24,66.75,1331.12,0,87
2015/07/23,67.15,1410.06,0,87.4
2015/07/22,67.8,961.044,0,88.05
2015/07/21,68.65,229.996,0,88.9
2015/07/20,68,535.749,0,88.25
2015/07/17,68.5,235.054,0,88.75
2015/07/16,68.6,476.11,0,88.85
2015/07/15,68.25,605.237,0,88.5
2015/07/14,68.1,657.391,0,88.35
2015/07/13,68.1,1069.05,0,88.35
2015/07/09,67.1,2203.43,0,87.35
2015/07/08,67.5,2576.68,0,87.75
2015/07/07,69.6,328.215,0,89.85
2015/07/06,69.3,526.95,0,89.55
2015/07/03,70.1,540.424,0,90.35
2015/07/02,70.1,303.949,0,90.35
2015/07/01,70.05,424.661,0,90.3
2015/06/30,69.4,282.871,0,89.65
2015/06/29,68.8,800.533,0,89.05
2015/06/26,70.45,346.31,0,90.7
2015/06/25,70.45,972.268,0,90.7
2015/06/24,69.65,426.269,0,89.9
2015/06/23,69.55,369.513,0,89.8
2015/06/22,69.35,782.305,0,89.6
2015/06/18,68.4,730.685,0,88.65
2015/06/17,68.5,380.967,0,88.75
2015/06/16,68.2,592.299,0,88.45
2015/06/15,68.65,258.522,0,88.9
2015/06/12,68.8,218.259,0,89.05
2015/06/11,68.85,504.746,0,89.1
2015/06/10,68.65,595.189,0,88.9
2015/06/09,68.35,1258.04,0,88.6
2015/06/08,68.9,622.037,0,89.15
2015/06/05,68.45,1033.38,0,88.7
2015/06/04,68.6,1941.54,0,88.85
2015/06/03,69.95,459.976,0,90.2
2015/06/02,70.4,341.989,0,90.65
2015/06/01,70.5,553.307,0,90.75
2015/05/29,71.1,349.372,0,91.35
2015/05/28,71.5,414.08,0,91.75
2015/05/27,71.15,413.273,0,91.4
2015/05/26,71,535.293,0,91.25
2015/05/25,70.7,169.027,0,90.95
2015/05/22,70.7,435.042,0,90.95
2015/05/21,70.15,809.812,0,90.4
2015/05/20,70.8,534.195,0,91.05
2015/05/19,71.3,601.703,0,91.55
2015/05/18,70.25,227.961,0,90.5
2015/05/15,70,815.422,0,90.25
2015/05/14,70.1,1161.69,0,90.35
2015/05/13,71.1,488.18,0,91.35
2015/05/12,70.7,640.522,0,90.95
2015/05/11,70.85,793.548,0,91.1
2015/05/08,70.5,398.59,0,90.75
2015/05/07,70.45,718.49,0,90.7
2015/05/06,71.3,468.611,0,91.55
2015/05/05,71.2,483.839,0,91.45
2015/05/04,71.6,383.599,0,91.85
2015/04/30,71.45,485,0,91.7
2015/04/29,71.8,725.595,0,92.05
2015/04/28,72.6,1195.11,0,92.85
2015/04/27,72.75,968.278,0,93
2015/04/24,72.2,1917.09,0,92.45
2015/04/23,71.5,1724.24,0,91.75
2015/04/22,69.65,787.537,0,89.9
2015/04/21,68.95,197.794,0,89.2
2015/04/20,68.95,657.846,0,89.2
2015/04/17,69.05,637.969,0,89.3
2015/04/16,69.7,1096.08,0,89.95
2015/04/15,68.65,1185.13,0,88.9
2015/04/14,69.5,317.63,0,89.75
2015/04/13,69.85,293.101,0,90.1
2015/04/10,69.65,320.215,0,89.9
2015/04/09,69.1,430.981,0,89.35
2015/04/08,69,350.122,0,89.25
2015/04/07,69.6,239.681,0,89.85
2015/04/02,69.5,541.861,0,89.75
2015/04/01,68.65,565.367,0,88.9
2015/03/31,69.05,527.392,0,89.3
2015/03/30,68.8,711.624,0,89.05
2015/03/27,68.75,690.645,0,89
2015/03/26,69.4,659.426,0,89.65
2015/03/25,70.25,313.055,0,90.5
2015/03/24,70.5,317.853,0,90.75
2015/03/23,70.75,537.702,0,91
2015/03/20,70.55,317.484,0,90.8
2015/03/19,70.65,882.632,0,90.9
2015/03/18,69.9,1302.01,0,90.15
2015/03/17,69.15,491.872,0,89.4
2015/03/16,68.9,420.077,0,89.15
2015/03/13,69.45,315.258,0,89.7
2015/03/12,69.65,396.2,0,89.9
2015/03/11,69.05,689.233,0,89.3
2015/03/10,68.95,479.061,0,89.2
2015/03/09,69.1,515.792,0,89.35
2015/03/06,69.8,213.69,0,90.05
2015/03/05,69.7,261.884,0,89.95
2015/03/04,69.95,448.582,0,90.2
2015/03/03,69.9,353.13,0,90.15
2015/03/02,70,461.349,0,90.25
2015/02/26,70.3,610.954,0,90.55
2015/02/25,70.8,1644.41,0,91.05
2015/02/24,70.25,1022.5,0,90.5
2015/02/13,69.45,528.27,0,89.7
2015/02/12,69,642.509,0,89.25
2015/02/11,69,496.603,0,89.25
2015/02/10,68.25,547.921,0,88.5
2015/02/09,68.5,240.43,0,88.75
2015/02/06,68.75,282.693,0,89
2015/02/05,69.1,329.875,0,89.35
2015/02/04,69.4,1411.61,0,89.65
2015/02/03,68.65,1142.79,0,88.9
2015/02/02,68.15,395.85,0,88.4
2015/01/30,68,290.996,0,88.25
2015/01/29,68.3,1353.48,0,88.55
2015/01/28,69.15,2485.69,0,89.4
2015/01/27,69.15,2499.21,0,89.4
2015/01/26,68.7,1404.63,0,88.95
2015/01/23,68.7,2457.94,0,88.95
2015/01/22,67.6,1090.77,0,87.85
2015/01/21,67.25,1179.81,0,87.5
2015/01/20,66.75,673.783,0,87
2015/01/19,66.25,1166.41,0,86.5
2015/01/16,65.5,613.485,0,85.75
2015/01/15,65.8,231.507,0,86.05
2015/01/14,65.6,473.11,0,85.85
2015/01/13,65.95,406.4,0,86.2
2015/01/12,65.75,596.822,0,86
2015/01/09,66.15,391.342,0,86.4
2015/01/08,66.5,871.152,0,86.75
2015/01/07,65,454.539,0,85.25
2015/01/06,64.9,1272.55,0,85.15
2015/01/05,66.55,417.638,0,86.8
2014/12/31,66.85,495.61,0,87.1
2014/12/30,66.85,575.794,0,87.1
2014/12/29,67.2,744.543,0,87.45
2014/12/27,66.6,252.448,0,86.85
2014/12/26,66.45,1417.85,0,86.7
2014/12/25,66.3,292.62,0,86.55
2014/12/24,66.3,460.453,0,86.55
2014/12/23,65.8,345.829,0,86.05
2014/12/22,66,489.02,0,86.25
2014/12/19,65.2,1117.4,0,85.45
2014/12/18,63.7,548.578,0,83.95
2014/12/17,63.55,1249,0,83.8
2014/12/16,64.55,822.707,0,84.8
2014/12/15,65.1,684.012,0,85.35
2014/12/12,65.3,292.349,0,85.55
2014/12/11,65.25,450.493,0,85.5
2014/12/10,65.3,842.082,0,85.55
2014/12/09,66.2,305.751,0,86.45
2014/12/08,66.35,507.941,0,86.6
2014/12/05,66.85,288.818,0,87.1
2014/12/04,67.1,764.158,0,87.35
2014/12/03,66.85,790.065,0,87.1
2014/12/02,65.8,1301.94,0,86.05
2014/12/01,66.8,1420.99,0,87.05
2014/11/28,67.5,633.455,0,87.75
2014/11/27,67.5,1116.59,0,87.75
2014/11/26,66.85,595.197,0,87.1
2014/11/25,66.85,882.252,0,87.1
2014/11/24,66.8,884.765,0,87.05
2014/11/21,66.65,795.849,0,86.9
2014/11/20,66.6,1381.47,0,86.85
2014/11/19,65.85,1216.57,0,86.1
2014/11/18,64.9,646.619,0,85.15
2014/11/17,65.1,1141.48,0,85.35
2014/11/14,65.7,724.6,0,85.95
2014/11/13,65.65,709.408,0,85.9
2014/11/12,65,1227.58,0,85.25
2014/11/11,65.95,998.174,0,86.2
2014/11/10,66.15,1082.03,0,86.4
2014/11/07,65.2,692.459,0,85.45
2014/11/06,65.1,1382.42,0,85.35
2014/11/05,65.5,690.085,0,85.75
2014/11/04,65.65,725.802,0,85.9
2014/11/03,65.6,695.909,0,85.85
2014/10/31,65.3,1079.82,0,85.55
2014/10/30,64.8,588.379,0,85.05
2014/10/29,65,609.04,0,85.25
2014/10/28,64.35,717.876,0,84.6
2014/10/27,63.25,510.851,0,83.5
2014/10/24,63.05,1421.02,0,83.3
2014/10/23,65.05,461.608,0,83.75
2014/10/22,65.3,609.084,0,84
2014/10/21,64.3,465.771,0,83
2014/10/20,64.6,699.922,0,83.3
2014/10/17,63.35,1003.58,0,82.05
2014/10/16,64,1574.42,0,82.7
2014/10/15,64.1,924.662,0,82.8
2014/10/14,64.55,830.368,0,83.25
2014/10/13,64,1262.06,0,82.7
2014/10/09,66,991.657,0,84.7
2014/10/08,65.7,533.687,0,84.4
2014/10/07,66.1,746.517,0,84.8
2014/10/06,66.65,442.683,0,85.35
2014/10/03,66.7,1074.51,0,85.4
2014/10/02,65.5,750.371,0,84.2
2014/10/01,65.5,1145.74,0,84.2
2014/09/30,65.3,1347.53,0,84
2014/09/29,65.4,1123.94,0,84.1
2014/09/26,65.6,1519.72,0,84.3
2014/09/25,65.95,1525.23,0,84.65
2014/09/24,66.55,1677.32,0,85.25
2014/09/23,66.8,989.664,0,85.5
2014/09/22,66.95,1807.5,0,85.65
2014/09/19,68,824.1,0,86.7
2014/09/18,67.85,1100.28,0,86.55
2014/09/17,67.7,1121.08,0,86.4
2014/09/16,67.2,1213.92,0,85.9
2014/09/15,67.75,886.657,0,86.45
2014/09/12,67.75,1323.64,0,86.45
2014/09/11,68.4,595.084,0,87.1
2014/09/10,68.65,1220.44,0,87.35
2014/09/09,69.25,514.362,0,87.95
2014/09/05,69,510.545,0,87.7
2014/09/04,69,371.808,0,87.7
2014/09/03,69.25,478.099,0,87.95
2014/09/02,68.75,1224.37,0,87.45
2014/09/01,69.8,368.028,0,88.5
2014/08/29,69.2,168.186,0,87.9
2014/08/28,69.35,270.085,0,88.05
2014/08/27,69.25,526.515,0,87.95
2014/08/26,68.6,119.062,0,87.3
2014/08/25,68.65,203.148,0,87.35
2014/08/22,68.75,517.677,0,87.45
2014/08/21,67.9,207.353,0,86.6
2014/08/20,68,574.417,0,86.7
2014/08/19,67.75,454.466,0,86.45
2014/08/18,66.9,162.446,0,85.6
2014/08/15,67.1,260.577,0,85.8
2014/08/14,67.1,401.764,0,85.8
2014/08/13,66.75,346.814,0,85.45
2014/08/12,66.1,288.114,0,84.8
2014/08/11,66.05,533.527,0,84.75
2014/08/08,65.7,931.545,0,84.4
2014/08/07,65.7,394.397,0,84.4
2014/08/06,65.7,448.797,0,84.4
2014/08/05,65.25,1283.06,0,83.95
2014/08/04,66.6,249.315,0,85.3
2014/08/01,66.25,848.041,0,84.95
2014/07/31,66.75,745.106,0,85.45
