date,close,volume,yield,adjclose
2010/01/06,15.2,3.84422,2.76089,20.276
2010/01/05,15,5.49873,2.7977,20.076
2010/01/04,15.15,11.0828,2.77,20.226
2009/12/31,14.7,4.69888,2.8548,19.776
2009/12/30,14.7,9.36581,2.8548,19.776
2009/12/29,14.45,14.7328,2.90419,19.526
2009/12/28,14.4,3.86696,2.91427,19.476
2009/12/25,14.3,1.67972,2.93465,19.376
2009/12/24,14.35,1.05356,2.92442,19.426
2009/12/23,14.3,2.87725,2.93465,19.376
2009/12/22,14.25,1.96172,2.94495,19.326
2009/12/21,14.35,1.18437,2.92442,19.426
2009/12/18,14.4,1.50505,2.91427,19.476
2009/12/17,14.25,1.72035,2.94495,19.326
2009/12/16,14.2,2.05004,2.95532,19.276
2009/12/15,14.2,2.03309,2.95532,19.276
2009/12/14,14.25,1.87356,2.94495,19.326
2009/12/11,14.3,1.33668,2.93465,19.376
2009/12/10,14.15,2.55631,2.96576,19.226
2009/12/09,14.5,9.97343,2.89721,19.576
2009/12/08,14.15,1.88299,2.96887,19.226
2009/12/07,14,2.67067,3.00068,19.076
2009/12/04,13.7,0.766129,3.06639,18.776
2009/12/03,13.8,1.2351,3.04417,18.876
2009/12/02,13.7,2.91093,3.06639,18.776
2009/12/01,13.7,1.88303,3.06639,18.776
2009/11/30,13.85,0.513418,3.03318,18.926
2009/11/27,13.75,2.17678,3.05524,18.826
2009/11/26,13.95,0.440462,3.01143,19.026
2009/11/25,13.95,0.684923,3.01143,19.026
2009/11/24,13.95,2.25863,3.01143,19.026
2009/11/23,14,0.794654,3.00068,19.076
2009/11/20,14.05,0.739292,2.99,19.126
2009/11/19,14.1,1.61669,2.9794,19.176
2009/11/18,14.25,2.87839,2.94804,19.326
2009/11/17,14.1,1.9243,2.9794,19.176
2009/11/16,14.2,2.46499,2.95842,19.276
2009/11/13,14.15,1.92557,2.96887,19.226
2009/11/12,14.1,6.73225,2.9794,19.176
2009/11/11,14.05,1.19951,2.99,19.126
2009/11/10,13.95,1.58812,3.01143,19.026
2009/11/09,13.9,1.92257,3.01899,18.976
2009/11/06,13.9,1.69344,3.01899,18.976
2009/11/05,13.9,2.49821,3.01899,18.976
2009/11/04,13.95,1.43608,3.00817,19.026
2009/11/03,13.9,1.27797,3.01899,18.976
2009/11/02,13.85,2.41784,3.02989,18.926
2009/10/30,14.05,1.91847,2.98676,19.126
2009/10/29,14.2,3.48582,2.95521,19.276
2009/10/28,14.2,1.65528,2.95521,19.276
2009/10/27,14.3,2.25394,2.93455,19.376
2009/10/26,14.2,2.99284,2.95521,19.276
2009/10/23,14.3,5.97921,2.93455,19.376
2009/10/22,14.4,10.1476,2.91417,19.476
2009/10/21,14.2,0.575979,2.95521,19.276
2009/10/20,14.25,2.30848,2.94484,19.326
2009/10/19,14.4,2.56427,2.91417,19.476
2009/10/16,14.25,4.33165,2.94484,19.326
2009/10/15,14.25,3.4889,2.94484,19.326
2009/10/14,14.1,2.28177,2.97617,19.176
2009/10/13,14.1,2.57481,2.97617,19.176
2009/10/12,14.1,1.7701,2.97617,19.176
2009/10/09,14,3.5374,3.002,19.076
2009/10/08,14,2.96205,3.002,19.076
2009/10/07,14.1,4.33483,2.98071,19.176
2009/10/06,14,2.94255,3.002,19.076
2009/10/05,13.9,1.73096,3.0236,18.976
2009/10/02,13.75,2.19974,3.05658,18.826
2009/10/01,13.6,2.75403,3.09029,18.676
2009/09/30,13.45,0.809395,3.12476,18.526
2009/09/29,13.4,0.868504,3.13642,18.476
2009/09/28,13.15,0.334991,3.19605,18.226
2009/09/25,13.2,1.41609,3.18394,18.276
2009/09/24,13.2,1.88908,3.18394,18.276
2009/09/23,13.45,2.34932,3.12476,18.526
2009/09/22,13.65,4.17147,3.07897,18.726
2009/09/21,14.3,7.75243,2.93902,18.8248
2009/09/18,14.2,3.22574,2.95972,18.7248
2009/09/17,14.1,2.96955,2.98071,18.6248
2009/09/16,14.15,3.38063,2.97018,18.6748
2009/09/15,14,1.70581,3.002,18.5248
2009/09/14,13.9,0.57858,3.0236,18.4248
2009/09/11,14,1.53695,3.002,18.5248
2009/09/10,13.9,5.73231,3.0236,18.4248
2009/09/09,14,1.81699,3.00343,18.5248
2009/09/08,13.9,2.53428,3.02504,18.4248
2009/09/07,13.65,1.66571,3.08044,18.1748
2009/09/04,13.6,1.70146,3.09176,18.1248
2009/09/03,13.65,1.1745,3.08044,18.1748
2009/09/02,13.55,1.1652,3.10317,18.0748
2009/09/01,13.4,1.55415,3.13791,17.9248
2009/08/31,13.3,1.26834,3.1615,17.8248
2009/08/28,13.3,1.16541,3.1615,17.8248
2009/08/27,13.15,1.35434,3.19757,17.6748
2009/08/26,13.25,2.83188,3.17343,17.7748
2009/08/25,13.65,0.707715,3.08044,18.1748
2009/08/24,13.9,1.60831,3.02504,18.4248
2009/08/21,13.9,2.2474,3.02504,18.4248
2009/08/20,13.9,2.35697,3.02504,18.4248
2009/08/19,13.95,0.917596,3.01419,18.4748
2009/08/18,14.2,4.23443,2.96113,18.7248
2009/08/17,14.2,1.96488,2.96113,18.7248
2009/08/14,14.35,1.71239,2.93017,18.8748
2009/08/13,14.4,2.15302,2.92,18.9248
2009/08/12,14.3,0.857664,2.94042,18.8248
2009/08/11,14.3,1.00663,2.94042,18.8248
2009/08/10,14.3,2.00663,2.94042,18.8248
2009/08/06,14.4,2.76602,2.91562,18.9248
2009/08/05,14.25,1.49872,2.94632,18.7748
2009/08/04,14.3,3.82379,2.93601,18.8248
2009/08/03,14.5,2.36841,2.89552,19.0248
2009/07/31,14.4,1.37715,2.91562,18.9248
2009/07/30,14.3,1.614,2.93601,18.8248
2009/07/29,14.5,2.58197,2.89552,19.0248
2009/07/28,14.4,2.01737,2.91562,18.9248
2009/07/27,14.3,2.11155,2.93601,18.8248
2009/07/24,14.3,2.12589,2.93601,18.8248
2009/07/23,14.55,2.07917,2.88557,19.0748
2009/07/22,14.5,1.80921,2.89552,19.0248
2009/07/21,14.4,1.96664,2.91562,18.9248
2009/07/20,14.4,2.381,2.91562,18.9248
2009/07/17,14.45,2.77212,2.90554,18.9748
2009/07/16,14.55,3.68939,2.88557,19.0748
2009/07/15,14.25,2.32979,2.94632,18.7748
2009/07/14,14.2,1.56441,2.95669,18.7248
2009/07/13,14,2.77285,2.99893,18.5248
2009/07/10,14.6,12.5185,2.87568,19.1248
2009/07/09,14.6,11.0827,2.88,19.1248
2009/07/08,13.9,1.77839,3.02504,18.4248
2009/07/07,14.1,2.82695,2.98213,18.6248
2009/07/06,13.95,2.65731,3.01419,18.4748
2009/07/03,14.05,3.38294,2.99274,18.5748
2009/07/02,13.95,2.67737,3.01419,18.4748
2009/07/01,13.75,1.22972,3.05804,18.2748
2009/06/30,13.5,1.28892,3.11467,18.0248
2009/06/29,13.3,0.927238,3.1615,17.8248
2009/06/26,13.5,1.09407,3.11467,18.0248
2009/06/25,13.5,1.83259,3.11467,18.0248
2009/06/24,13.4,1.93768,3.13791,17.9248
2009/06/23,13.2,1.78995,3.18545,17.7248
2009/06/22,13.75,0.850469,3.05804,18.2748
2009/06/19,13.7,0.676758,3.0692,18.2248
2009/06/18,13.85,2.06956,3.03596,18.3748
2009/06/17,13.55,1.99872,3.10317,18.0748
2009/06/16,13.55,1.56183,3.10317,18.0748
2009/06/15,13.3,3.08808,3.1615,17.8248
2009/06/12,14.2,3.59739,2.96113,18.7248
2009/06/11,14.3,4.00211,2.94042,18.8248
2009/06/10,14.5,9.92666,2.89986,19.0248
2009/06/09,14,2.93576,2.997,18.5248
2009/06/08,14.55,3.08346,2.88371,19.0748
2009/06/06,14.7,4.9305,2.85429,19.2248
2009/06/05,14.5,3.94097,2.89366,19.0248
2009/06/04,14.4,3.76869,2.91375,18.9248
2009/06/03,14.85,7.82326,2.82545,19.3748
2009/06/02,14.85,11.2665,2.82545,19.3748
2009/06/01,14.8,14.7979,2.835,19.3248
2009/05/27,14.4,10.7608,2.91375,18.9248
2009/05/26,14.15,8.50355,2.96523,18.6748
2009/05/25,14.2,8.30753,2.95479,18.7248
2009/05/22,14.45,12.1208,2.90367,18.9748
2009/05/21,14.5,24.1269,2.89366,19.0248
2009/05/20,13.9,9.5611,3.01856,18.4248
2009/05/19,13.6,11.0007,3.08515,18.1248
2009/05/18,13.85,7.65708,3.02946,18.3748
2009/05/15,13.9,7.51858,3.01856,18.4248
2009/05/14,13.3,2.09418,3.15474,17.8248
2009/05/13,13.3,2.85778,3.15474,17.8248
2009/05/12,13.2,6.42557,3.17864,17.7248
2009/05/11,13.8,5.15187,3.04043,18.3248
2009/05/08,14.05,13.0591,2.9884,18.5748
2009/05/07,14.05,16.9444,2.9884,18.5748
2009/05/06,13.75,9.86944,3.0536,18.2748
2009/05/05,13.2,7.60253,3.18083,17.7248
2009/05/04,13.3,11.0151,3.15692,17.8248
2009/04/30,12.6,6.26835,3.3323,17.1248
2009/04/29,11.8,2.96787,3.55822,16.3248
2009/04/28,12,4.93766,3.49892,16.5248
2009/04/27,12.55,11.8486,3.34558,17.0748
2009/04/24,13.45,9.72828,3.12171,17.9748
2009/04/23,13.55,7.87152,3.09867,18.0748
2009/04/22,14,27.3253,2.99907,18.5248
2009/04/21,13.65,12.8895,3.07597,18.1748
2009/04/20,12.8,3.71373,3.28023,17.3248
2009/04/17,12.6,8.78148,3.3323,17.1248
2009/04/16,13.5,5.76698,3.11015,18.0248
2009/04/15,13.25,4.28821,3.16883,17.7748
2009/04/14,13.35,7.01247,3.14509,17.8748
2009/04/13,13.7,10.1086,3.06474,18.2248
2009/04/10,14.1,21.3331,2.9778,18.6248
2009/04/09,13.3,16.2007,3.60931,17.8248
2009/04/08,12.45,11.6833,3.85573,16.9748
2009/04/07,12.5,5.40443,3.8403,17.0248
2009/04/06,12.4,12.0582,3.87127,16.9248
2009/04/03,12.2,9.83552,3.93474,16.7248
2009/04/02,12.35,16.2514,3.88695,16.8748
2009/04/01,12.05,12.8089,3.98372,16.5748
2009/03/31,12.1,20.5729,3.96726,16.6248
2009/03/30,11.45,11.11,4.19247,15.9748
2009/03/27,11.3,4.63305,4.24812,15.8248
2009/03/26,11.3,4.8586,4.24812,15.8248
2009/03/25,11.45,4.92717,4.19247,15.9748
2009/03/24,11.5,7.547,4.17424,16.0248
2009/03/23,11.45,2.40079,4.19247,15.9748
2009/03/20,11.25,6.10236,4.267,15.7748
2009/03/19,11.35,3.73826,4.22941,15.8748
2009/03/18,11.35,11.0693,4.22941,15.8748
2009/03/17,11.45,12.7205,4.19247,15.9748
2009/03/16,11.65,11.008,4.1205,16.1748
