date,close,volume,yield
2011/12/09,167,393.918,2.93748
2011/12/08,165,331.172,2.97309
2011/12/07,165,795.445,2.97309
2011/12/06,160.5,444.071,3.05645
2011/12/05,164.5,567.506,2.98213
2011/12/02,160.5,326.566,3.05645
2011/12/01,159.5,699.379,3.07561
2011/11/30,149.5,798.241,3.28134
2011/11/29,157,281.74,3.12459
2011/11/28,157,245.757,3.12459
2011/11/25,154,395.59,3.18545
2011/11/24,156.5,651.292,3.13457
2011/11/23,155,537.929,3.1649
2011/11/22,157.5,257.092,3.11467
2011/11/21,160.5,531.481,3.05645
2011/11/18,161.5,571.224,3.03752
2011/11/17,160.5,344.135,3.05645
2011/11/16,162.5,442.978,3.01883
2011/11/15,166,383.232,2.95518
2011/11/14,168,678.622,2.92
2011/11/11,164,928.855,2.99122
2011/11/10,156,676.668,3.14462
2011/11/09,161,563.118,3.03894
2011/11/08,160,550.644,3.05794
2011/11/07,162,453.35,3.02018
2011/11/04,162.5,698.787,3.01089
2011/11/03,162.5,939.917,3.01089
2011/11/02,165,454.003,2.96527
2011/11/01,167,378.621,2.92976
2011/10/31,168,754.323,2.91232
2011/10/28,172.5,530.928,2.83635
2011/10/27,172,502.85,2.84459
2011/10/26,173,478.922,2.82815
2011/10/25,178,322.042,2.74871
2011/10/24,179.5,536.222,2.72574
2011/10/21,172.5,156.514,2.83635
2011/10/20,170.5,301.069,2.86962
2011/10/19,173.5,313.446,2.82
2011/10/18,170,153.954,2.87806
2011/10/17,171.5,319.898,2.85289
2011/10/14,169,244.375,2.89509
2011/10/13,170,379.934,2.87806
2011/10/12,172.5,403.319,2.83635
2011/10/11,172.5,526.399,2.83635
2011/10/07,172.5,426.971,2.84203
2011/10/06,167,454.166,2.93563
2011/10/05,162.5,255.688,3.01692
2011/10/04,161.5,674.397,3.0356
2011/10/03,163,610.112,3.00767
2011/09/30,173.5,547.77,2.82565
2011/09/29,170,469.593,2.88382
2011/09/28,171.5,878.038,2.8586
2011/09/27,160.5,576.844,3.05452
2011/09/26,150,1058.88,3.26833
2011/09/23,154.5,1365.66,3.17314
2011/09/22,165,409.036,2.97121
2011/09/21,166,898.686,2.95331
2011/09/20,168,771.533,2.91815
2011/09/19,171,615.153,2.86696
2011/09/16,175,811.978,2.80143
