date,close,volume,yield
2016/08/26,27.3,708.543,0
2016/08/25,26.6,86.9385,0
2016/08/24,26.6,153.76,0
2016/08/23,26.4,70.9449,0
2016/08/22,26.55,152.531,0
2016/08/19,26.3,167.545,0
2016/08/18,26.45,103.124,0
2016/08/17,26.5,108.92,0
2016/08/16,26.7,191.796,0
2016/08/15,26.65,161.478,0
2016/08/12,26.65,151.426,0
2016/08/11,26.8,258.571,0
2016/08/10,26.8,504.319,0
2016/08/09,26.25,96.3975,0
2016/08/08,26.3,105.446,0
2016/08/05,26.15,107.525,0
2016/08/04,26.1,69.1725,0
2016/08/03,25.85,76.3021,0
2016/08/02,26,94.4128,0
2016/08/01,26.25,144.102,0
2016/07/29,26,219.957,0
2016/07/28,26.2,293.382,0
2016/07/27,26.85,491.195,0
2016/07/26,27,615.83,0
2016/07/25,26.3,152.496,0
2016/07/22,26.25,206.162,0
2016/07/21,26.6,211.64,0
2016/07/20,26.65,169.14,0
2016/07/19,26.65,261.511,0
2016/07/18,26.5,532.729,0
2016/07/15,26.9,1137.09,0
2016/07/14,26.6,1981.08,0
2016/07/13,25.8,1176.06,0
2016/07/12,24.8,540.733,0
2016/07/11,24.1,232.879,0
2016/07/07,23.9,145.246,0
2016/07/06,23.85,304.994,0
2016/07/05,24.35,237.383,0
2016/07/04,24.55,785.62,0
2016/07/01,23.95,1915.07,0
2016/06/30,25.1,457.354,0
2016/06/29,25.45,387.262,0
2016/06/28,25.7,373.957,0
2016/06/27,25.65,560.714,0
2016/06/24,25.2,1429.67,0
2016/06/23,25.7,740.647,0
2016/06/22,25.65,2951.32,0
2016/06/21,25.65,1283.78,0
2016/06/20,25.45,2887.11,0
2016/06/17,26.1,4797.94,0
2016/06/16,23.75,2733.17,0
2016/06/15,23.25,8741.65,0
2016/06/14,23.85,264.232,0
2016/06/13,26.5,468.303,0
2016/06/08,29.4,270.969,0
2016/06/07,29.25,438.231,0
2016/06/06,29.3,530.705,0
2016/06/04,29.35,45.5633,0
2016/06/03,29.35,229.42,0
2016/06/02,29.35,405.909,0
2016/06/01,29.4,678.577,0
2016/05/31,29.15,984.884,0
2016/05/30,29.25,526.918,0
2016/05/27,29.35,203.37,0
2016/05/26,29.35,152.276,0
2016/05/25,29.4,143.632,0
2016/05/24,29.4,133.39,0
2016/05/23,29.4,121.134,0
2016/05/20,29.3,226.298,0
2016/05/19,29.35,191.196,0
2016/05/18,29.4,525.726,0
2016/05/17,29.45,542.217,0
2016/05/16,29.45,856.148,0
2016/05/13,29.4,320.738,0
2016/05/12,29.3,308.319,0
2016/05/11,29.35,251.692,0
2016/05/10,29.3,202.392,0
2016/05/09,29.35,221.03,0
2016/05/06,29.3,220.034,0
2016/05/05,29.25,844.112,0
2016/05/04,29.35,265.01,0
2016/05/03,29.3,384.813,0
2016/04/29,29.3,259.659,0
2016/04/28,29.3,231.95,0
2016/04/27,29.3,198.017,0
2016/04/26,29.3,291.14,0
2016/04/25,29.25,284.707,0
2016/04/22,29.25,380.586,0
2016/04/21,29.2,438.97,0
2016/04/20,29.15,437.503,0
2016/04/19,29.15,231.525,0
2016/04/18,29.15,202.105,0
2016/04/15,29.2,631.22,0
2016/04/14,29,810.054,0
2016/04/13,29.15,804.266,0
2016/04/12,29,306.736,0
2016/04/11,29.05,221.215,0
2016/04/08,29,253.658,0
2016/04/07,28.95,396.779,0
2016/04/06,29,765.195,0
2016/04/01,29.15,229.857,0
2016/03/31,29.15,312.508,0
2016/03/30,29.2,276.327,0
2016/03/29,29,343.419,0
2016/03/28,29,211.093,0
2016/03/25,29,173.865,0
2016/03/24,29,175.698,0
2016/03/23,28.85,280,0
2016/03/22,28.9,260.368,0
2016/03/21,28.8,317.015,0
2016/03/18,28.95,438.384,0
2016/03/17,28.85,460.079,0
2016/03/16,28.8,310.883,0
2016/03/15,28.7,343.745,0
2016/03/14,28.6,203.311,0
2016/03/11,28.6,313.212,0
2016/03/10,28.6,141.337,0
2016/03/09,28.6,406.116,0
2016/03/08,28.55,472.385,0
2016/03/07,28.7,364.204,0
2016/03/04,28.55,236.711,0
2016/03/03,28.55,401.639,0
2016/03/02,28.45,344.191,0
2016/03/01,28.4,286.665,0
2016/02/26,28.5,310.65,0
2016/02/25,28.3,497.683,0
2016/02/24,28.35,491.66,0
2016/02/23,28.4,579.035,0
2016/02/22,28.35,463.432,0
2016/02/19,28.35,1046.67,0
2016/02/18,28.5,524.364,0
2016/02/17,28.45,315.949,0
2016/02/16,28.55,301.524,0
2016/02/15,28.5,1275.49,0
2016/02/03,28.3,558.76,0
2016/02/02,28.45,576.61,0
2016/02/01,28.45,516.874,0
2016/01/30,28.4,165.732,0
2016/01/29,28.4,460.78,0
2016/01/28,28.3,218.737,0
2016/01/27,28.2,461.492,0
2016/01/26,28.4,533.252,0
2016/01/25,28.4,405.708,0
2016/01/22,28.4,901.117,0
2016/01/21,28.45,656.447,0
2016/01/20,28.5,596.194,0
2016/01/19,28.7,445.321,0
2016/01/18,28.4,424.522,0
2016/01/15,28.25,612.657,0
2016/01/14,28.15,523.628,0
2016/01/13,28.1,390.356,0
2016/01/12,28.1,749.613,0
2016/01/11,28.1,684.348,0
2016/01/08,28.1,688.134,0
2016/01/07,28.1,1006.85,0
2016/01/06,28.1,807.552,0
2016/01/05,28.05,809.058,0
2016/01/04,28.1,897.411,0
2015/12/31,27.95,716.76,0
2015/12/30,27.85,702.07,0
2015/12/29,27.65,502.993,0
2015/12/28,27.7,525.184,0
2015/12/25,27.55,805.505,0
2015/12/24,27.3,968.69,0
2015/12/23,27.55,763.34,0
2015/12/22,27.5,1470.17,0
2015/12/21,27.85,1105.07,0
2015/12/18,28,2059.03,0
2015/12/17,27.9,7171.85,0
2015/12/16,27.8,1876.84,0
2015/12/15,25.3,179.149,0
2015/12/14,23,2969.6,0
2015/12/11,21.55,821.448,0
2015/12/10,20.8,1045.04,0
2015/12/09,21.8,755.288,0
2015/12/08,22,1400.05,0
2015/12/07,22.9,705.911,0
2015/12/04,23.4,741.693,0
2015/12/03,23.7,1197.21,0
2015/12/02,23.1,767.507,0
2015/12/01,23,1146.89,0
2015/11/30,22.1,1093.64,0
2015/11/27,22.5,879.321,0
2015/11/26,23.1,1092.77,0
2015/11/25,22.45,772.083,0
2015/11/24,22.45,1209.41,0
2015/11/23,22.6,1902.08,0
2015/11/20,23.75,834.871,0
2015/11/19,24.35,1238.2,0
2015/11/18,24.2,1076.33,0
2015/11/17,23.6,1564.36,0
2015/11/16,24.4,1192.47,0
2015/11/13,23.55,2128.93,0
2015/11/12,25.35,1384.79,0
2015/11/11,24.6,1957.95,0
2015/11/10,25.8,1459.27,0
2015/11/09,25.8,1536.33,0
2015/11/06,26.15,1707,0
2015/11/05,26.8,1375.89,0
2015/11/04,26.8,2760.32,0
2015/11/03,26,2874.3,0
2015/11/02,25.05,1538.31,0
2015/10/30,25.1,2030.81,0
2015/10/29,24.25,1595.22,0
2015/10/28,23.75,1201.86,0
2015/10/27,23.9,1469.22,0
2015/10/26,23.55,851.504,0
2015/10/23,22.85,828.257,0
2015/10/22,22.9,1060.78,0
2015/10/21,22.8,2549.41,0
2015/10/20,24.1,1307.42,0
2015/10/19,24,795.625,0
2015/10/16,24,1483.64,0
2015/10/15,24.35,1681.91,0
2015/10/14,24.45,2451.29,0
2015/10/13,24.25,1281.7,0
2015/10/12,24.4,1578.59,0
2015/10/08,23.8,3168.93,0
2015/10/07,24.85,3684.26,0
2015/10/06,22.7,3074.44,0
2015/10/05,23.35,4025.17,0
2015/10/02,22.25,2213.43,0
2015/10/01,21.3,1305.38,0
2015/09/30,20.55,1640.31,0
2015/09/25,20.65,1778.5,0
2015/09/24,20.45,3192.6,0
2015/09/23,21.55,1749.69,0
2015/09/22,22.7,1145.8,0
2015/09/21,22.55,1737.59,0
2015/09/18,23.15,1799.68,0
2015/09/17,22.8,1621.16,0
2015/09/16,22.6,2341.56,0
2015/09/15,23,2157.06,0
2015/09/14,22.1,1547.32,0
2015/09/11,22.75,2109.21,0
2015/09/10,23.65,1926.83,0
2015/09/09,23.7,3155.76,0
2015/09/08,22.95,1644.65,0
2015/09/07,23.05,3953.72,0
2015/09/04,22.2,4999.02,0
2015/09/03,23.2,5441.18,0
2015/09/02,21.4,2802.04,0
2015/09/01,19.75,2178.83,0
2015/08/31,19.6,2110.05,0
2015/08/28,18.8,2186.78,0
2015/08/27,17.9,1109.57,0
2015/08/26,18.1,1109.3,0
2015/08/25,18.6,1946.45,0
2015/08/24,17.4,2572.47,0
2015/08/21,17.25,1413.25,0
2015/08/20,17.95,1136.83,0
2015/08/19,17.6,1634.86,0
2015/08/18,18.65,761.896,0
2015/08/17,18.7,1470.57,0
2015/08/14,19.85,1769.22,0
2015/08/13,19.85,2299.85,0
2015/08/12,18.5,1378.9,0
2015/08/11,18,1255.88,0
2015/08/10,18.6,1180.87,0
2015/08/07,18.3,1061.55,0
2015/08/06,18.5,913.854,0
2015/08/05,19.05,1210.3,0
2015/08/04,18.1,1667.55,0
2015/08/03,19.15,2693.93,0
2015/07/31,19.05,1313.26,0
2015/07/30,18.5,1566.75,0
2015/07/29,18.1,2746.51,0
2015/07/28,18.7,2057.46,0
2015/07/27,17.15,2069.73,0
2015/07/24,19.05,1842.54,0
2015/07/23,18.65,2781.7,0
2015/07/22,20.1,1198.64,0
2015/07/21,21.1,2218.13,0
2015/07/20,20.05,1559.19,0
2015/07/17,20.9,1771.94,0
2015/07/16,21.15,2354,0
2015/07/15,21.8,3841.79,0
2015/07/14,22.7,5280.63,0
2015/07/13,20.65,1925.61,0
2015/07/09,21,1976.46,0
2015/07/08,22,2688.96,0
2015/07/07,22.1,3834.58,0
2015/07/06,22.25,3126.76,0
2015/07/03,24.7,2113.19,0
2015/07/02,25.4,2720.53,0
2015/07/01,24.85,1214.11,0
2015/06/30,24.6,2026.2,0
2015/06/29,24.75,2693.83,0
2015/06/26,26.95,3208.86,0
2015/06/25,26.4,2642.11,0
2015/06/24,26.4,2203.45,0
2015/06/23,28.2,1780.23,0
2015/06/22,27.8,1805.72,0
2015/06/18,28.35,1198.85,0
2015/06/17,28.25,1902.83,0
2015/06/16,29.35,2229.4,0
2015/06/15,30.3,905.269,0
2015/06/12,30.8,803.334,0
2015/06/11,31.5,1072.33,0
2015/06/10,31.25,1072.53,0
2015/06/09,30.95,1338.27,0
2015/06/08,32.5,1617.73,0
2015/06/05,31.55,1702.28,0
2015/06/04,32.4,1884.59,0
2015/06/03,33.7,1594.31,0
2015/06/02,34.8,1367.57,0
2015/06/01,33.85,1935.6,0
2015/05/29,36.2,1246.5,0
2015/05/28,36,2674.53,0
2015/05/27,35.6,1235.65,0
