date,close,volume,yield
2016/03/08,38.2,593.254,5.23207
2016/03/07,37.8,537.735,5.28743
2016/03/04,38,374.763,5.25961
2016/03/03,38.25,627.302,5.22523
2016/03/02,38.3,880.012,5.21841
2016/03/01,37.5,743.785,5.32973
2016/02/26,37.95,773.529,5.26653
2016/02/25,37.45,483.553,5.33685
2016/02/24,36.9,405.514,5.4164
2016/02/23,37.2,576.998,5.37271
2016/02/22,36.5,440.698,5.47575
2016/02/19,37.5,511.268,5.32973
2016/02/18,37.3,837.362,5.35831
2016/02/17,37.6,1944.12,5.31556
2016/02/16,34.3,614.473,5.82697
2016/02/15,34.2,991.26,5.84401
2016/02/03,34.3,609.964,5.82741
2016/02/02,35.15,657.812,5.68649
2016/02/01,34.65,597.018,5.76854
2016/01/30,35.5,120.458,5.63042
2016/01/29,35.65,706.63,5.60673
2016/01/28,35,574.682,5.71086
2016/01/27,34.85,376.857,5.73544
2016/01/26,34.15,497.749,5.853
2016/01/25,34.8,392.823,5.74368
2016/01/22,33.95,448.319,5.88748
2016/01/21,34.35,474.715,5.81892
2016/01/20,33.75,854.152,5.92237
2016/01/19,34.35,606.592,5.81892
2016/01/18,35.05,657.638,5.70271
2016/01/15,34.5,678.376,5.79362
2016/01/14,34.9,358.561,5.72722
2016/01/13,34.95,468.41,5.71903
2016/01/12,34.6,543.345,5.77688
2016/01/11,34.55,723.087,5.78524
2016/01/08,34.9,1102.49,5.72828
2016/01/07,35.85,759.08,5.57649
2016/01/06,36.1,622.737,5.53787
2016/01/05,36.4,655.508,5.49222
2016/01/04,36.6,651.079,5.46221
2015/12/31,38,614.424,5.26097
2015/12/30,37.15,450.013,5.38135
2015/12/29,37.9,338.559,5.27485
2015/12/28,38.35,353.726,5.21296
2015/12/25,38.45,267.912,5.1994
2015/12/24,38,585.71,5.26097
2015/12/23,38.5,1622.61,5.19265
2015/12/22,36.6,423.597,5.46221
2015/12/21,36.95,1080.2,5.41047
2015/12/18,36.15,653.301,5.53021
2015/12/17,36.35,992.523,5.49978
2015/12/16,35.5,1489.56,5.63146
2015/12/15,34.25,1418.26,5.83699
2015/12/14,33.4,1306.91,5.98554
2015/12/11,35.3,429.96,5.66337
2015/12/10,35.7,427.689,5.59992
2015/12/09,35.3,420.975,5.66465
2015/12/08,35.9,414.007,5.56997
2015/12/07,36.65,510.104,5.45599
2015/12/04,36.5,398.024,5.47841
2015/12/03,36.35,388.697,5.50102
2015/12/02,36.4,663.576,5.49346
2015/12/01,36.05,901.185,5.5468
2015/11/30,34.35,1458.04,5.82131
2015/11/27,35.2,438.872,5.68074
2015/11/26,36.2,512.333,5.52381
2015/11/25,35.1,622.634,5.69692
2015/11/24,35.5,512.531,5.63273
2015/11/23,36.15,371.738,5.53145
2015/11/20,36.05,329.698,5.5468
2015/11/19,36.5,512.043,5.47841
2015/11/18,35.8,599.634,5.58553
2015/11/17,36.25,713.495,5.51619
2015/11/16,35.3,349.218,5.66465
2015/11/13,35.5,460.78,5.63273
2015/11/12,36.15,346.401,5.53145
2015/11/11,36.05,738.184,5.5468
2015/11/10,37.2,617.44,5.37532
2015/11/09,37.1,473.969,5.39491
2015/11/06,37.2,573.221,5.3804
2015/11/05,38.4,527.825,5.21227
2015/11/04,38.15,1199.31,5.24642
2015/11/03,37.5,520.604,5.33736
2015/11/02,37.25,807.575,5.37318
2015/10/30,37.8,1108.94,5.295
2015/10/29,37.3,533.823,5.36598
2015/10/28,38.25,403.654,5.23271
2015/10/27,38.15,574.505,5.24642
2015/10/26,39,790.042,5.13208
2015/10/23,38.15,474.094,5.24642
2015/10/22,37.7,417.696,5.30904
2015/10/21,37.7,502.101,5.30904
2015/10/20,38,589.77,5.26713
2015/10/19,37.95,608.995,5.27407
2015/10/16,38.5,2687.57,5.19873
2015/10/15,37.55,2502.22,5.33025
2015/10/14,35,580.267,5.7186
2015/10/13,34.5,945.602,5.80148
2015/10/12,34.95,715.969,5.72678
2015/10/08,34.5,686.385,5.79478
2015/10/07,35.1,677.402,5.69573
2015/10/06,34.65,795.614,5.7697
2015/10/05,35.55,801.156,5.62363
2015/10/02,35.7,724.91,5.6
2015/10/01,36,823.726,5.55333
2015/09/30,35.3,825.086,5.66346
2015/09/25,34.55,595.237,5.7864
2015/09/24,34.15,493.598,5.85417
2015/09/23,34.65,770.903,5.7697
2015/09/22,35.9,319.848,5.5688
2015/09/21,35.75,1211.96,5.59217
2015/09/18,36.9,769.259,5.41789
2015/09/17,37.25,1483.06,5.36698
2015/09/16,36.1,825.013,5.53795
2015/09/15,35.8,1027.18,5.58436
2015/09/14,36.2,1609.11,5.52265
2015/09/11,36.5,2112.32,5.47726
2015/09/10,36.5,1881.12,5.47726
2015/09/09,35.45,1930.33,5.64231
2015/09/08,32.25,495.281,6.20217
2015/09/07,31.45,457.878,6.35994
2015/09/04,31.8,528.962,6.28994
2015/09/03,31.8,562.146,6.28994
2015/09/02,31.75,857.042,6.29984
2015/09/01,31.5,1369.25,6.34984
2015/08/31,33.6,2076.36,5.95298
2015/08/28,33.6,1718.41,5.95298
2015/08/27,32,1364.15,6.25063
2015/08/26,30.45,1664.3,6.5688
2015/08/25,32.6,1178.73,6.13558
2015/08/24,31.8,2990.12,6.28994
2015/08/21,30,1433.6,6.66733
2015/08/20,31.5,917.145,6.34984
2015/08/19,31.1,1366.56,6.43151
2015/08/18,32.4,742.974,6.17346
2015/08/17,32.2,1297.11,6.2118
2015/08/14,33.6,581.716,5.95298
2015/08/13,33.4,975.021,5.98862
2015/08/12,32.85,859.205,6.08889
2015/08/11,32.6,1169.24,6.13558
2015/08/10,32.2,1045.59,6.2118
2015/08/07,35,963.165,5.70869
2015/08/06,34,1085.03,5.87659
2015/08/05,33.65,1864.92,5.93771
2015/08/04,34,1743.26,5.87659
2015/08/03,35.7,1065.22,5.59675
2015/07/31,36.5,1882.35,5.47408
2015/07/30,35.8,2019.51,5.58112
2015/07/29,35.5,1208.5,5.62828
2015/07/28,37.2,1368.36,5.37108
2015/07/27,35.75,1682.27,5.58892
2015/07/24,36,1973.97,5.55011
2015/07/23,37.8,2009,5.28582
2015/07/22,40,1036.82,4.9951
2015/07/21,41.1,603.734,4.86141
2015/07/20,40.75,937.884,4.90317
2015/07/17,39.95,930.848,5.00135
2015/07/16,40.75,805.927,4.90317
2015/07/15,41.15,827.636,4.8555
2015/07/14,40.9,986.412,4.88518
2015/07/13,40.4,1413.86,4.94564
2015/07/09,39.5,1170.17,5.06835
2015/07/08,39.5,1367.44,5.06835
2015/07/07,41.4,686.668,4.83575
2015/07/06,41.3,560.112,4.84746
2015/07/03,41.9,593.696,4.77804
2015/07/02,41.6,810.963,4.8125
2015/07/01,42.1,746.121,4.75534
2015/06/30,41.8,820.004,4.78947
2015/06/29,41.5,1144.48,4.8241
2015/06/26,43.3,1482.21,4.62356
2015/06/25,42.95,1297.81,4.66123
2015/06/24,42.4,707.004,4.7217
2015/06/23,42.7,1621.09,4.68852
2015/06/22,43.55,1810.44,4.59702
2015/06/18,41.15,1110.94,4.86513
2015/06/17,40.55,1159.36,4.93712
2015/06/16,39.85,1179.92,5.02384
2015/06/15,41.1,1175.67,4.87105
2015/06/12,40.1,1824.45,4.99252
2015/06/11,39.7,2011.65,5.04282
2015/06/10,40.5,2920.69,4.94321
2015/06/09,42,1040.76,4.76486
2015/06/08,42.9,618.839,4.6649
2015/06/05,42.55,867.353,4.70327
2015/06/04,41.5,1511.62,4.82227
2015/06/03,42.65,1312.15,4.69224
2015/06/02,43.3,669.118,4.6218
2015/06/01,43.3,787.354,4.6218
2015/05/29,44,1305.81,4.54827
2015/05/28,44.15,1546.32,4.53282
2015/05/27,43.35,1353.62,4.61647
2015/05/26,43.2,632.059,4.6325
2015/05/25,43.1,413.685,4.64325
2015/05/22,43,1011.88,4.65405
2015/05/21,42.3,940.366,4.73106
2015/05/20,42.8,1013.15,4.67579
2015/05/19,43.55,996.68,4.59527
2015/05/18,43.45,703.472,4.60585
2015/05/15,42.5,764.342,4.7088
2015/05/14,42.95,667.05,4.65946
2015/05/13,43.15,1094.18,4.63787
2015/05/12,43.65,727.946,4.58474
2015/05/11,44,1233.14,4.54827
2015/05/08,43.15,908.119,4.63134
2015/05/07,44.05,1415.87,4.53672
2015/05/06,43,1461.88,4.6475
2015/05/05,43.6,710.491,4.58354
2015/05/04,43.5,1634.86,4.59408
2015/04/30,43.6,1424.49,4.58354
2015/04/29,44.3,1243.74,4.51112
2015/04/28,45.3,1467.07,4.41153
2015/04/27,46.65,2577.29,4.28387
2015/04/24,45.7,2418.6,4.37292
2015/04/23,44.5,1931.4,4.49084
2015/04/22,43.85,1740.75,4.55741
2015/04/21,42.85,1647.48,4.66377
2015/04/20,41.8,1233.33,4.78092
2015/04/17,42.9,1189.51,4.65833
2015/04/16,43.3,1206.1,4.6153
2015/04/15,42,1052.28,4.75815
2015/04/14,43.15,803.216,4.63134
2015/04/13,43.65,1465.8,4.57829
2015/04/10,42.95,966.409,4.65291
2015/04/09,43.5,1781.85,2.96586
2015/04/08,42.8,1336.6,3.01437
2015/04/07,42.85,1057.78,3.01085
2015/04/02,42.7,2201.57,3.02143
2015/04/01,41.95,1343.63,3.07545
2015/03/31,42.25,1496.82,3.05361
2015/03/30,42.85,1635.98,3.01085
2015/03/27,41.05,3424.92,3.14287
2015/03/26,43.55,2519.62,2.96246
2015/03/25,44.6,833.702,2.89271
2015/03/24,45.25,966.295,2.85116
2015/03/23,45.8,900.804,2.81692
2015/03/20,45.95,1109.11,2.80773
2015/03/19,46.2,2421.81,2.79253
2015/03/18,44.7,1288.31,2.88624
2015/03/17,44.05,1508.94,2.92883
2015/03/16,43.9,1291.56,2.93884
2015/03/13,44.8,2391.6,2.8798
2015/03/12,45.25,2348.06,2.85116
2015/03/11,45.25,4134.5,2.85116
2015/03/10,47.75,3921.39,2.70188
2015/03/09,44.75,1971.93,2.87993
2015/03/06,44.2,873.681,2.91577
2015/03/05,43.7,1209.25,2.94913
2015/03/04,44,1492.16,2.92902
2015/03/03,43.95,1262.38,2.93235
2015/03/02,44,1840.55,2.92902
2015/02/26,42.3,1248.72,3.04674
2015/02/25,43.5,1635.75,2.96269
2015/02/24,42.8,1418.15,3.01114
2015/02/13,43,1485.47,2.99714
2015/02/12,41.9,1394.51,3.07582
2015/02/11,41.3,1236.74,3.12051
2015/02/10,40.45,1224.54,3.18608
2015/02/09,39.8,1086.57,3.2452
2015/02/06,41,1065.89,3.15022
2015/02/05,40.9,895.628,3.15792
2015/02/04,40.95,976.934,3.15407
2015/02/03,40.5,1221.9,3.18911
2015/02/02,40.6,1547.08,3.18126
2015/01/30,39.9,1703.56,3.23707
2015/01/29,39.5,846.345,3.26985
2015/01/28,39.8,653.646,3.2452
2015/01/27,39.75,928.638,3.24928
2015/01/26,39.5,611.416,3.26985
2015/01/23,39.6,1046.63,3.26159
2015/01/22,39.15,1046.52,3.29908
2015/01/21,38.95,1124.47,3.31602
2015/01/20,37.95,373.235,3.4034
2015/01/19,38.1,755.828,3.39
2015/01/16,37.2,922.556,3.47202
2015/01/15,37.7,572.754,3.42597
2015/01/14,37.95,650.814,3.4034
2015/01/13,38.3,841.477,3.3723
2015/01/12,37.7,787.69,3.42597
2015/01/09,37.2,791.305,3.47237
2015/01/08,37.25,859.322,3.4677
2015/01/07,36.65,617.642,3.52447
2015/01/06,36.85,1093.23,3.50535
2015/01/05,37.8,582.181,3.41725
2014/12/31,38.1,244.189,3.39034
2014/12/30,38.05,470.626,3.3948
2014/12/29,38.15,630.203,3.3859
2014/12/27,37.3,453.643,3.46306
2014/12/26,37.7,297.228,3.42631
2014/12/25,37.8,231.452,3.41725
2014/12/24,38,917.045,3.39926
2014/12/23,38,1151.54,3.39926
2014/12/22,39.1,985.456,3.30363
2014/12/19,38.7,1632.93,3.33778
2014/12/18,38.15,1623.8,3.3859
2014/12/17,36.5,917.406,3.53896
2014/12/16,37.35,754.503,3.45842
2014/12/15,37.65,560.878,3.43086
2014/12/12,38,879.877,3.39926
2014/12/11,36.8,835.521,3.51011
2014/12/10,37,1438.48,3.49114
2014/12/09,38.7,975.94,3.33443
2014/12/08,38.9,1280.63,3.31729
2014/12/05,38,733.643,3.39586
2014/12/04,37.9,893.957,3.40481
2014/12/03,37.05,647.719,3.48293
2014/12/02,36.3,881.809,3.55489
2014/12/01,37.45,832.615,3.44573
2014/11/28,37.55,760.599,3.43655
2014/11/27,37.4,839.199,3.45033
2014/11/26,37.4,699.699,3.45033
2014/11/25,37.8,731.396,3.41382
2014/11/24,37.7,608.906,3.42288
2014/11/21,37.8,1051.55,3.41382
2014/11/20,37.6,774.804,3.43198
2014/11/19,37.5,1261.8,3.44113
2014/11/18,36.9,449.782,3.49709
2014/11/17,36.8,566.261,3.50659
2014/11/14,36.85,625.201,3.50183
2014/11/13,36.5,528.321,3.53541
2014/11/12,35.85,768.198,3.59951
2014/11/11,36.45,2050.95,3.54026
2014/11/10,35.25,1922.08,3.66078
2014/11/07,35.8,1400.95,3.59933
2014/11/06,36.1,1910.32,3.56942
2014/11/05,36.75,994.074,3.50629
2014/11/04,37,1250.72,3.48259
2014/11/03,36.5,1029.74,3.5303
2014/10/31,36.35,2035.88,3.54487
2014/10/30,35.85,521.32,3.59431
2014/10/29,35.7,894.872,3.60941
2014/10/28,35.35,690.63,3.64515
2014/10/27,35.2,501.387,3.66068
2014/10/24,35,533.129,3.6816
2014/10/23,35.1,524.173,3.67111
2014/10/22,35.4,929.103,3.64
2014/10/21,34.4,936.373,3.74581
2014/10/20,35,932.832,3.6816
2014/10/17,34.5,1259.18,3.73496
2014/10/16,34.8,932.665,3.70276
2014/10/15,35.05,1161.44,3.67635
2014/10/14,35.85,728.213,3.59431
2014/10/13,35.6,2073.36,3.61955
2014/10/09,37.3,1164.58,3.45536
2014/10/08,37.1,998.643,3.47399
2014/10/07,38.45,1298.38,3.35202
2014/10/06,38.25,1152.19,3.36954
2014/10/03,38.6,1853.16,3.33899
2014/10/02,36.6,915.258,3.52145
2014/10/01,36.2,600.945,3.56036
2014/09/30,35.4,953.86,3.64082
2014/09/29,36.1,599.986,3.57022
2014/09/26,36.5,911.503,3.5311
2014/09/25,35.75,634.483,3.60517
2014/09/24,35.4,883.684,3.64082
2014/09/23,36.15,566.294,3.56528
2014/09/22,36.6,594.565,3.52145
2014/09/19,37.35,447.493,3.45074
2014/09/18,37.45,367.915,3.44152
2014/09/17,37.2,871.819,3.46465
2014/09/16,36.6,556.715,3.52145
2014/09/15,36.6,399.246,3.52145
2014/09/12,36.5,400.598,3.5311
2014/09/11,37.1,393.675,3.47399
2014/09/10,37.15,578.17,3.46931
2014/09/09,36.75,732.999,3.50697
2014/09/05,36.1,1268.62,3.57011
2014/09/04,36.9,1078.11,3.49271
2014/09/03,37.65,623.605,3.42313
2014/09/02,37.4,586.905,3.44602
2014/09/01,38,700.321,3.39161
2014/08/29,37.25,923.486,3.45989
2014/08/28,37.85,813.252,3.40505
2014/08/27,38.6,831.894,3.33889
2014/08/26,38.55,418.218,3.34322
2014/08/25,38.7,722.363,3.33026
2014/08/22,38.15,1041.59,3.37827
2014/08/21,37.7,842.674,3.41859
2014/08/20,38.3,1043.18,3.36504
2014/08/19,37.4,1206.43,3.44602
2014/08/18,37.65,894.922,3.42313
2014/08/15,37.5,1128.03,3.43683
2014/08/14,37.4,1395.88,3.44602
2014/08/13,35.5,792.892,3.63045
2014/08/12,36.4,899.743,3.54069
2014/08/11,36.75,794.69,3.50697
2014/08/08,36.3,779.278,3.58533
2014/08/07,36.8,1041.94,3.53662
2014/08/06,36.6,575.693,3.55594
2014/08/05,36.3,1240.91,3.58533
2014/08/04,36.8,1110.19,3.53662
2014/08/01,36.05,975.143,3.61019
2014/07/31,35.9,1316.12,3.62528
2014/07/30,36.15,1165.3,3.60021
2014/07/29,35.45,1739.96,3.6713
2014/07/28,36,2329.16,3.61521
2014/07/25,35.6,3045.94,3.65583
2014/07/24,37.9,3005.18,3.43397
2014/07/22,39.7,668.717,3.27827
2014/07/21,38.65,919.484,3.36733
2014/07/18,38.15,1012.15,3.41147
2014/07/17,39,911.646,3.33712
2014/07/16,39.1,1240.99,3.32858
2014/07/15,39.45,1004.97,3.29905
2014/07/14,39.4,802.708,3.30324
2014/07/11,39.1,752.735,3.32858
2014/07/10,39.95,1064.96,3.25776
2014/07/09,39,1160.08,3.33231
2014/07/08,39.9,705.455,3.25714
2014/07/07,40.4,845.666,3.21683
2014/07/04,40.95,1107.6,3.17363
2014/07/03,40.95,930.857,3.17363
2014/07/02,41,1772.21,3.16976
2014/07/01,40,1191.24,3.249
2014/06/30,38.85,482.732,3.34517
2014/06/27,38.35,696.315,3.38879
2014/06/26,38.4,994.426,3.38438
2014/06/25,37.4,717.607,3.47487
2014/06/24,37.6,772.409,3.45638
2014/06/23,37.9,617.164,3.42902
2014/06/20,38.15,587.979,3.40655
2014/06/19,39,853.714,3.33231
2014/06/18,39,1446.21,3.33231
2014/06/17,37.7,563.239,3.44722
2014/06/16,37.55,823.843,3.46099
2014/06/13,38.1,488.25,3.41102
2014/06/12,38.6,374.147,3.36684
2014/06/11,38.7,588.055,3.35814
2014/06/10,39,695.716,3.33231
2014/06/09,38.05,452.558,3.41262
2014/06/06,37.4,601.398,3.47193
2014/06/05,38,1069.07,3.41711
2014/06/04,37.6,829.143,3.45346
2014/06/03,37.25,972.996,3.48591
2014/05/30,38,918.957,3.41711
2014/05/29,38.55,1400.91,3.36835
2014/05/28,39,1672.92,3.32949
2014/05/27,38.15,912.451,3.40367
2014/05/26,37.1,478.07,3.5
2014/05/23,37.15,1067.33,3.49529
2014/05/22,37.35,1039.29,3.47657
2014/05/21,36.2,743.457,3.58702
2014/05/20,36.5,1239.37,3.55753
2014/05/19,35.35,396.415,3.67327
2014/05/16,35.4,537.829,3.66808
2014/05/15,34.9,388.099,3.72063
2014/05/14,35.05,462.596,3.70471
2014/05/13,34.8,619.696,3.73132
2014/05/12,34.5,512.477,3.76377
2014/05/09,34.5,474.161,3.01751
2014/05/08,34.5,583.987,3.01751
2014/05/07,34.7,821.462,3.00012
2014/05/06,34.95,680.272,2.97866
2014/05/05,34.35,634.537,3.03068
2014/05/02,35,1067.09,2.9744
2014/04/30,35,1446.09,2.9744
2014/04/29,34.4,1196.19,3.02628
2014/04/28,34.75,1773.37,2.9958
2014/04/25,35.3,1616.63,2.94912
2014/04/24,34.8,671.612,2.99149
2014/04/23,34.5,1272.81,3.01751
2014/04/22,33.75,314.254,3.08456
2014/04/21,33.95,251.548,3.06639
2014/04/18,33.85,335.998,3.07545
2014/04/17,33.7,592.594,3.08914
2014/04/16,33.5,512.018,3.10758
2014/04/15,33.5,643.368,3.10758
2014/04/14,33.2,438.216,3.13566
2014/04/11,32.9,677.184,3.16426
2014/04/10,33.65,908.304,3.09373
2014/04/09,33.35,822.943,3.12144
2014/04/08,33.45,721.89,3.11211
2014/04/07,33,633.802,3.15455
2014/04/03,32.95,738.353,3.15933
2014/04/02,33.2,1329.8,3.13554
2014/04/01,33.7,1341.23,3.08902
2014/03/31,33.8,1023.38,3.07988
2014/03/28,32.6,1281.49,3.19325
2014/03/27,32.95,1455.02,3.15933
2014/03/26,31.8,829.593,3.27358
2014/03/25,31.7,1193.48,3.28391
2014/03/24,30.85,614.098,3.37439
2014/03/21,30.7,873.922,3.39088
2014/03/20,31.25,623.881,3.3312
2014/03/19,31.8,713.279,3.27358
2014/03/18,31.8,555.14,3.27358
2014/03/17,32.05,584.798,3.24805
2014/03/14,32.45,803.766,3.20801
2014/03/13,32.25,1438.98,3.22791
2014/03/12,31.8,764.97,3.27358
2014/03/11,31.8,867.24,3.27358
2014/03/10,31.5,1472.4,3.30476
2014/03/07,32.35,2673.52,3.21686
2014/03/06,30.25,713.341,3.44018
2014/03/05,29.95,633.052,3.47464
2014/03/04,29.55,600.351,3.52168
2014/03/03,30,499.785,3.46885
2014/02/27,30,545.773,3.46885
2014/02/26,30,643.215,3.46885
2014/02/25,29.6,539.854,3.51573
2014/02/24,30,507.255,3.46885
2014/02/21,30,788.212,3.46885
2014/02/20,29.5,916.899,3.52764
2014/02/19,30,649.363,3.46885
2014/02/18,30,917.896,3.46885
2014/02/17,29.5,418.326,3.52764
2014/02/14,29.5,762.668,3.52764
2014/02/13,29.6,748.517,3.51573
2014/02/12,29.15,908.473,3.57
2014/02/11,29.5,1175.97,3.52764
2014/02/10,29.15,1549.75,3.57
2014/02/07,28.4,1193.46,3.65757
2014/02/06,27,788.122,3.84722
2014/02/05,27.2,1123.16,3.81893
2014/01/27,28.05,761.42,3.70321
2014/01/24,28.5,543.905,3.64474
2014/01/23,28.45,369.938,3.65114
2014/01/22,28.75,561.471,3.61304
2014/01/21,28.5,619.621,3.64474
2014/01/20,28.8,628.596,3.60677
2014/01/17,28.7,846.121,3.61934
2014/01/16,28.9,1422.89,3.59429
2014/01/15,29.1,1907.45,3.56959
2014/01/14,27.7,427.457,3.75
2014/01/13,27.45,552.727,3.78415
2014/01/10,27.5,572.255,3.77727
2014/01/09,27.35,799.435,3.80534
2014/01/08,27.9,974.173,3.73032
2014/01/07,26.8,510.532,3.88343
2014/01/06,26.8,603.851,3.88343
2014/01/03,27.1,687.971,3.84044
2014/01/02,27.7,500.277,3.75726
2013/12/31,27.7,391.675,3.75726
2013/12/30,27.6,370.992,3.77087
2013/12/27,27.55,590.905,3.77771
2013/12/26,27.5,621.289,3.78458
2013/12/25,27.15,451.786,3.83337
2013/12/24,27.4,467.165,3.79839
2013/12/23,27.9,1570.96,3.73032
2013/12/20,27.25,954.132,3.8193
2013/12/19,27.25,1608.08,3.8193
2013/12/18,26.9,2148.72,3.869
2013/12/17,27.55,3629.78,3.77771
2013/12/16,25.75,2714.35,4.04179
2013/12/13,27.65,2987.61,3.76405
2013/12/12,27.6,2833.39,3.77087
2013/12/11,28.05,2108.75,3.71037
2013/12/10,29.1,2075.93,3.57649
2013/12/09,29.75,549.753,3.49109
2013/12/06,29.05,327.936,3.57522
2013/12/05,29.25,354.88,3.55077
2013/12/04,29.25,294.225,3.55077
2013/12/03,29.6,316.818,3.50878
2013/12/02,29.7,398.001,3.49697
2013/11/29,29.4,337.932,3.53265
2013/11/28,29.75,649.497,3.49109
2013/11/27,29.2,568.215,3.55685
2013/11/26,28.7,894.843,3.61882
2013/11/25,28.85,972.184,3.6
2013/11/22,28.6,660.183,3.63147
2013/11/21,28.7,1186.22,3.61882
2013/11/20,29.65,783.795,3.50287
2013/11/19,30.5,1301.56,3.40525
2013/11/18,30.65,1962.8,3.38858
2013/11/15,30.1,1918.57,3.4505
2013/11/14,29.1,832.955,3.56907
2013/11/13,29.5,1011.02,3.52068
2013/11/12,29.5,622.595,3.52068
2013/11/11,29.2,557.113,3.55685
2013/11/08,29.1,864.382,3.57474
2013/11/07,28.7,514.987,3.62456
2013/11/06,28.55,732.609,3.64361
2013/11/05,28.25,449.532,3.6823
2013/11/04,28.35,617.472,3.66931
2013/11/01,28.45,1057.7,3.65641
2013/10/31,28.85,1096.76,3.60572
