date,close,volume,yield
2015/07/17,10.6,230.801,5.66236
2015/07/16,10.65,255.919,5.63577
2015/07/15,10.8,363.171,5.5575
2015/07/14,10.65,519.624,5.63577
2015/07/13,10.35,445.684,5.79913
2015/07/09,10.2,685.575,5.88471
2015/07/08,10.5,850.22,5.71657
2015/07/07,11.25,303.326,5.33547
2015/07/06,11.15,417.889,5.38332
2015/07/03,11.45,648.68,5.24227
2015/07/02,12,1055.97,5.002
2015/07/01,11.95,498.818,5.02293
2015/06/30,11.7,601.244,5.13026
2015/06/29,11.8,439.888,5.08678
2015/06/26,12.15,281.433,4.94025
2015/06/25,12.1,396.718,4.96066
2015/06/24,12.15,285.303,4.94025
2015/06/23,12.15,485.3,4.94025
2015/06/22,12,422.036,5.002
2015/06/18,11.8,425.294,5.08678
2015/06/17,11.9,317.656,5.04403
2015/06/16,11.9,330.33,5.04403
2015/06/15,11.9,396.81,5.04403
2015/06/12,11.9,303.144,5.04403
2015/06/11,11.85,228.315,5.06532
2015/06/10,11.95,412.056,5.02293
2015/06/09,11.85,357.376,5.06599
2015/06/08,12,480.608,5.00267
2015/06/05,11.8,515.107,5.08746
2015/06/04,11.8,495.767,5.08746
2015/06/03,12.1,268.28,4.96132
2015/06/02,12.05,361.009,4.98191
2015/06/01,12.1,436.482,4.96132
2015/05/29,12.3,747.23,4.88065
2015/05/28,12.4,643.466,4.84129
2015/05/27,12.45,984.734,4.82185
2015/05/26,12,451.315,5.00267
2015/05/25,11.85,375.009,5.06599
2015/05/22,11.95,346.165,5.0236
2015/05/21,11.95,538.487,5.0236
2015/05/20,12.2,608.315,4.92066
2015/05/19,12.25,652.395,4.90057
2015/05/18,12.05,566.311,4.98191
2015/05/15,11.85,830.163,5.06599
2015/05/14,11.95,722.126,5.0236
2015/05/13,12.3,347.833,4.88065
2015/05/12,12.35,623.466,4.86089
2015/05/11,12.25,681.226,4.90057
2015/05/08,12.2,604.754,3.28168
2015/05/07,12.1,1568.21,3.3088
2015/05/06,12.85,719.294,3.11568
2015/05/05,12.95,1220.04,3.09162
2015/05/04,13.15,2021.2,3.0446
2015/04/30,12.8,1230.72,3.12785
2015/04/29,12.65,1779.05,3.16494
2015/04/28,13.05,2954.58,3.06793
2015/04/27,12.9,2776.8,3.10361
2015/04/24,12.15,3214.35,3.29519
2015/04/23,11.8,1702.23,3.39292
2015/04/22,11.05,307.732,3.62321
2015/04/21,11,138.702,3.63968
2015/04/20,11,184.603,3.63968
2015/04/17,11.1,454.532,3.60689
2015/04/16,11.05,422.55,3.62321
2015/04/15,10.85,358.526,3.69
2015/04/14,10.9,194.655,3.67307
2015/04/13,10.9,224.673,3.67307
2015/04/10,11,334.239,3.63968
2015/04/09,10.9,316.603,3.67
2015/04/08,10.7,406.157,3.7386
2015/04/07,10.75,249.171,3.72121
2015/04/02,10.85,299.837,3.68691
2015/04/01,10.65,316.57,3.75615
2015/03/31,10.85,238.872,3.68691
2015/03/30,10.65,241.575,3.75615
2015/03/27,10.65,286.882,3.75615
2015/03/26,10.8,308.874,3.70398
2015/03/25,10.75,232.81,3.72121
2015/03/24,10.85,407.104,3.68691
2015/03/23,11,257.449,3.63664
2015/03/20,11,419.871,3.63664
2015/03/19,10.95,431.55,3.65324
2015/03/18,10.95,521.609,3.65324
2015/03/17,10.75,311.713,3.72121
2015/03/16,10.7,366.526,3.7386
2015/03/13,10.8,368.682,3.70398
2015/03/12,10.95,395.691,3.65324
2015/03/11,10.7,357.873,3.7386
2015/03/10,10.8,426.106,3.70398
2015/03/09,10.65,146.431,3.75962
2015/03/06,10.85,197.894,3.69032
2015/03/05,10.65,287.619,3.75962
2015/03/04,10.8,255.955,3.70741
2015/03/03,10.8,257.848,3.70741
2015/03/02,10.85,357.236,3.69032
2015/02/26,10.9,527.879,3.67339
2015/02/25,11.05,514.856,3.62353
2015/02/24,10.95,734.914,3.65662
2015/02/13,10.8,353.044,3.70741
2015/02/12,10.8,416.233,3.70741
2015/02/11,10.8,418.775,3.70741
2015/02/10,10.75,483.691,3.72465
2015/02/09,10.8,673.941,3.70333
2015/02/06,10.6,390.2,3.77321
2015/02/05,10.7,362.954,3.73794
2015/02/04,10.55,320.212,3.79109
2015/02/03,10.5,299.893,3.80914
2015/02/02,10.35,225.26,3.86435
2015/01/30,10.4,344.403,3.84577
2015/01/29,10.45,291.414,3.82737
2015/01/28,10.6,331.137,3.77321
2015/01/27,10.65,288.55,3.75549
2015/01/26,10.6,341.093,3.77321
2015/01/23,10.75,1225.38,3.72056
2015/01/22,10.45,622.766,3.82737
2015/01/21,10.3,546.852,3.88311
2015/01/20,10.15,374.73,3.94049
2015/01/19,10,217.187,3.9996
2015/01/16,9.97,407.603,4.01163
2015/01/15,10.1,300.82,3.96
2015/01/14,10.1,392.828,3.96
2015/01/13,10.25,612.01,3.90205
2015/01/12,10.15,317.89,3.94049
2015/01/09,10,373.43,4.00364
2015/01/08,9.99,456.888,4.00765
2015/01/07,9.95,564.103,4.02376
2015/01/06,9.97,611.497,4.01569
2015/01/05,10.05,225.801,3.98372
2014/12/31,10.1,288.742,3.964
2014/12/30,10,232.381,4.00364
2014/12/29,10.05,293.338,3.98372
2014/12/27,10,131.592,4.00364
2014/12/26,10,225.969,4.00364
2014/12/25,9.97,267.46,4.01569
2014/12/24,9.92,184.579,4.03593
2014/12/23,9.86,136.417,4.06049
2014/12/22,9.83,135.84,4.07288
2014/12/19,9.81,287.914,4.08118
2014/12/18,9.7,231.269,4.12746
2014/12/17,9.61,434.641,4.16612
2014/12/16,9.74,240.164,4.11051
2014/12/15,9.79,209.039,4.08952
2014/12/12,9.89,206.789,4.04817
2014/12/11,9.92,152.231,4.03593
2014/12/10,9.92,267.085,4.03593
2014/12/09,9.99,178.493,4.00561
2014/12/08,9.99,185.652,4.00561
2014/12/05,9.98,298.042,4.00962
2014/12/04,9.79,315.524,4.08744
2014/12/03,9.85,434.398,4.06254
2014/12/02,9.48,528.106,4.2211
2014/12/01,9.71,420.054,4.12111
2014/11/28,9.91,218.323,4.03794
2014/11/27,9.95,175.877,4.02171
2014/11/26,9.92,189.142,4.03387
2014/11/25,10,734.621,4.0016
2014/11/24,9.81,134.195,4.0791
2014/11/21,9.73,118.489,4.11264
2014/11/20,9.79,148.44,4.08744
2014/11/19,9.8,358.018,4.08327
2014/11/18,9.6,147.828,4.16833
2014/11/17,9.65,230.582,4.14674
2014/11/14,9.72,104.21,4.11687
2014/11/13,9.8,197.739,4.08327
2014/11/12,9.68,225.657,4.13388
2014/11/11,9.93,227.735,4.02981
2014/11/10,9.9,254.205,4.04202
2014/11/07,9.79,109.106,4.08327
2014/11/06,9.83,183.646,4.06665
2014/11/05,9.82,144.613,4.0708
2014/11/04,9.8,193.963,4.0791
2014/11/03,9.81,172.276,4.07494
2014/10/31,9.76,264.913,4.09582
2014/10/30,9.66,205.942,4.13822
2014/10/29,9.68,284.118,4.12967
2014/10/28,9.63,370.917,4.15111
2014/10/27,9.36,198.891,4.27086
2014/10/24,9.32,141.342,4.28919
2014/10/23,9.39,77.1162,4.25721
2014/10/22,9.39,136.673,4.25721
2014/10/21,9.34,95.6563,4.28
2014/10/20,9.3,126.81,4.29841
2014/10/17,9.1,463.514,4.39288
2014/10/16,9.21,250.278,4.34041
2014/10/15,9.29,391.918,4.30304
2014/10/14,9.46,468.053,4.22571
2014/10/13,9.32,298.247,4.28919
2014/10/09,9.54,147.999,4.19245
2014/10/08,9.44,179.021,4.23687
2014/10/07,9.54,180.795,4.19245
2014/10/06,9.6,278.749,4.16625
2014/10/03,9.55,355.982,4.18806
2014/10/02,9.4,305.438,4.25489
2014/10/01,9.41,286.361,4.25037
2014/09/30,9.34,486.976,4.28223
2014/09/29,9.48,281.237,4.21899
2014/09/26,9.55,322.102,4.18806
2014/09/25,9.59,559.86,4.17059
2014/09/24,9.66,2871.5,4.14037
2014/09/23,9.84,244.374,4.06463
2014/09/22,9.95,200.148,4.0197
2014/09/19,9.96,347.447,4.01566
2014/09/18,10.05,248.769,3.9797
2014/09/17,9.84,282.703,4.06463
2014/09/16,9.78,329.444,4.08957
2014/09/15,10,206.983,3.9996
2014/09/12,10.05,253.362,3.9797
2014/09/11,10.1,115.51,3.96
2014/09/10,10.15,227.148,3.94049
2014/09/09,10.25,242.34,3.90437
2014/09/05,10.2,199.479,3.92351
2014/09/04,10.15,181.714,3.94284
2014/09/03,10.05,314.286,3.98207
2014/09/02,10.05,160.47,3.98207
2014/09/01,10.15,237.359,3.94284
2014/08/29,10.1,314.957,3.96236
2014/08/28,10.2,302.98,3.92351
2014/08/27,10.2,390.781,3.92351
2014/08/26,10.2,445.612,3.92351
2014/08/25,10.15,485.698,3.94284
2014/08/22,10.15,540.948,3.94284
2014/08/21,9.99,281.601,4.00599
2014/08/20,10,420.237,4.00198
2014/08/19,9.87,246.451,4.05469
2014/08/18,9.8,240.983,4.08365
2014/08/15,9.79,269.518,4.08782
2014/08/14,9.88,410.15,4.05059
2014/08/13,9.87,364.272,4.05469
2014/08/12,9.8,254.452,4.08365
2014/08/11,9.8,345.099,4.08365
2014/08/08,9.51,369.761,4.20267
2014/08/07,9.7,202.521,4.12035
2014/08/06,9.67,358.814,4.13313
2014/08/05,9.64,478.301,4.146
2014/08/04,9.79,318.124,4.08247
2014/08/01,9.78,413.399,4.08665
2014/07/31,9.98,559.6,4.00475
2014/07/30,10.2,517.847,3.91837
2014/07/29,10.3,953.484,3.88033
2014/07/28,10.15,276.73,3.93767
2014/07/25,10.2,320.091,3.91837
2014/07/24,10.15,417.169,3.93767
2014/07/22,10.1,383.667,3.95717
2014/07/21,10.05,339.222,3.97686
2014/07/18,10.1,318.895,3.95717
2014/07/17,10.15,530.389,3.93767
2014/07/16,10.15,828.954,3.93767
2014/07/15,10.05,1171.75,3.97686
2014/07/14,9.8,661.544,4.07831
2014/07/11,9.57,499.491,4.17632
2014/07/10,9.72,962.647,4.11187
2014/07/09,9.87,950.802,4.05641
2014/07/08,9.78,460.077,4.09374
2014/07/07,9.81,347.238,4.08122
2014/07/04,9.87,313.093,4.05641
2014/07/03,9.85,356.395,4.06465
2014/07/02,9.89,748.193,4.04821
2014/07/01,9.78,266.283,4.09374
2014/06/30,9.82,443.511,4.07707
2014/06/27,9.73,326.181,4.11478
2014/06/26,9.76,512.467,4.10213
2014/06/25,9.6,475.991,4.1705
2014/06/24,9.67,647.502,4.14031
2014/06/23,9.8,1400.85,4.08539
2014/06/20,9.3,235.124,4.30503
2014/06/19,9.27,202.336,4.31896
2014/06/18,9.23,398.079,4.33768
2014/06/17,9.2,166.9,4.35183
2014/06/16,9.16,152.598,4.37083
2014/06/13,9.14,188.655,4.38039
2014/06/12,9.18,180.507,4.36131
2014/06/11,9.22,197.067,4.34239
2014/06/10,9.24,347.052,4.33299
2014/06/09,9.14,173.258,4.37232
2014/06/06,9.17,205.748,4.35802
2014/06/05,9.15,189.751,4.36754
2014/06/04,9.15,212.159,4.36754
2014/06/03,9.16,308.132,4.36277
2014/05/30,9.12,400.073,4.38191
2014/05/29,9.12,270.43,4.38191
2014/05/28,9.16,587.745,4.36277
2014/05/27,8.99,310.573,4.44527
2014/05/26,8.94,156.051,4.47013
2014/05/23,8.95,177.319,4.46514
2014/05/22,8.91,165.305,4.48519
2014/05/21,8.82,144.693,4.53095
2014/05/20,8.92,160.58,4.48016
2014/05/19,8.96,163.316,4.46016
2014/05/16,8.94,212.15,4.47013
2014/05/15,8.92,220.566,4.48016
2014/05/14,8.9,271.636,4.49022
2014/05/13,8.77,145.323,4.55678
2014/05/12,8.78,144.483,4.55159
2014/05/09,8.82,214.454,2.04418
2014/05/08,8.89,458.608,2.02809
2014/05/07,8.78,169.035,2.0535
2014/05/06,8.78,218.472,2.0535
2014/05/05,8.68,91.4611,2.07715
2014/05/02,8.69,100.245,2.07476
2014/04/30,8.65,246.501,2.08436
2014/04/29,8.65,178.001,2.08436
2014/04/28,8.5,243.624,2.12114
2014/04/25,8.58,291.659,2.10136
2014/04/24,8.73,225.047,2.06526
2014/04/23,8.73,123.248,2.06526
2014/04/22,8.75,88.0027,2.06054
2014/04/21,8.75,87.778,2.06054
2014/04/18,8.77,92.7408,2.05584
2014/04/17,8.76,115.727,2.05818
2014/04/16,8.74,167.964,2.06289
2014/04/15,8.77,125.565,2.05584
2014/04/14,8.76,91.9385,2.05818
2014/04/11,8.82,160.987,2.04418
2014/04/10,8.82,228.66,2.04418
2014/04/09,8.77,204.344,2.05701
2014/04/08,8.71,143.866,2.07118
2014/04/07,8.73,200.167,2.06644
2014/04/03,8.77,248.612,2.05701
2014/04/02,8.71,147.716,2.07118
2014/04/01,8.71,128.753,2.07118
2014/03/31,8.71,137.752,2.07118
2014/03/28,8.69,233.091,2.07595
2014/03/27,8.63,113.917,2.09038
2014/03/26,8.57,144.499,2.10502
2014/03/25,8.59,165.713,2.10012
2014/03/24,8.46,225.227,2.13239
2014/03/21,8.5,255.038,2.12235
2014/03/20,8.58,244.57,2.10256
2014/03/19,8.68,144.512,2.07834
2014/03/18,8.79,173.83,2.05233
2014/03/17,8.68,105.388,2.07834
2014/03/14,8.68,143.92,2.07834
2014/03/13,8.75,164.636,2.06171
2014/03/12,8.73,136.451,2.06644
2014/03/11,8.69,136.301,2.07595
2014/03/10,8.74,138.495,2.06407
2014/03/07,8.8,246.955,2.04927
2014/03/06,8.75,199.638,2.06098
2014/03/05,8.67,137.252,2.08
2014/03/04,8.63,340.839,2.08964
2014/03/03,8.71,296.955,2.07045
2014/02/27,8.8,292.324,2.04927
2014/02/26,8.77,250.435,2.05628
2014/02/25,8.77,254.122,2.05628
2014/02/24,8.8,325.196,2.04927
2014/02/21,8.95,234.902,2.01493
2014/02/20,8.87,190.644,2.0331
2014/02/19,8.92,210.39,2.0217
2014/02/18,8.92,258.875,2.0217
2014/02/17,8.86,256.034,2.0354
2014/02/14,8.86,324.699,2.0354
2014/02/13,8.84,285.784,2.04
2014/02/12,8.98,472.35,2.0082
2014/02/11,8.84,541.666,2.04
2014/02/10,8.7,238.228,2.07283
2014/02/07,8.73,265.148,2.06186
2014/02/06,8.7,347.847,2.06897
2014/02/05,8.64,736.007,2.08333
2014/01/27,8.84,1018.06,2.0362
2014/01/24,9.15,287.313,1.96721
2014/01/23,9.15,264.562,1.96721
2014/01/22,9.17,218.844,1.96292
2014/01/21,9.16,219.08,1.96507
2014/01/20,9.15,218.369,1.96721
2014/01/17,9.1,368.207,1.97802
2014/01/16,9.13,552.31,1.97152
2014/01/15,9.16,380.745,1.96507
2014/01/14,9.17,341.836,1.96292
2014/01/13,9.2,470.023,1.95652
2014/01/10,9.16,758.419,1.96507
2014/01/09,9.12,723.422,1.97771
2014/01/08,9.07,432.936,1.98861
2014/01/07,9.03,326.76,1.99742
2014/01/06,9,527.397,2.00408
2014/01/03,9.09,481.02,1.98424
2014/01/02,9.18,820.796,1.96478
2013/12/31,9,435.837,2.00408
2013/12/30,9,879.48,2.00408
2013/12/27,8.86,210.793,2.03574
2013/12/26,8.82,103.856,2.04498
2013/12/25,8.82,119.205,2.04498
2013/12/24,8.82,131.98,2.04498
2013/12/23,8.85,407.277,2.03804
2013/12/20,8.78,181.396,2.05429
2013/12/19,8.82,255.397,2.04498
2013/12/18,8.79,239.168,2.05196
2013/12/17,8.71,129.591,2.0708
2013/12/16,8.77,132.418,2.05664
2013/12/13,8.77,126.385,2.05664
2013/12/12,8.73,202.772,2.06606
2013/12/11,8.8,384.806,2.04962
2013/12/10,8.76,487.295,2.05898
2013/12/09,8.7,243.137,2.06649
2013/12/06,8.63,196.956,2.08326
2013/12/05,8.67,288.054,2.07364
2013/12/04,8.75,303.535,2.05469
2013/12/03,8.81,832.307,2.04069
2013/12/02,8.62,119.157,2.08567
2013/11/29,8.63,189.944,2.08326
2013/11/28,8.62,173.401,2.08567
2013/11/27,8.54,153.309,2.10521
2013/11/26,8.56,249.963,2.10029
2013/11/25,8.61,279.265,2.0881
2013/11/22,8.43,135.315,2.13268
2013/11/21,8.43,192.254,2.13268
2013/11/20,8.5,170.344,2.11512
2013/11/19,8.51,106.658,2.11263
2013/11/18,8.49,135.985,2.11761
2013/11/15,8.47,137.67,2.12261
2013/11/14,8.39,197.848,2.14285
2013/11/13,8.39,250.879,2.14285
2013/11/12,8.5,209.03,2.11512
2013/11/11,8.52,148.169,2.11015
2013/11/08,8.57,145.014,2.10268
2013/11/07,8.62,139.641,2.09049
2013/11/06,8.62,158.193,2.09049
2013/11/05,8.61,187.004,2.09292
2013/11/04,8.64,161.091,2.08565
2013/11/01,8.73,145.09,2.06415
2013/10/31,8.77,262.205,2.05473
2013/10/30,8.83,275.702,2.04077
2013/10/29,8.74,251.317,2.06178
2013/10/28,8.63,225.102,2.08806
2013/10/25,8.68,277.87,2.07604
2013/10/24,8.79,194.975,2.05006
2013/10/23,8.76,215.297,2.05708
